0128124|Frankfurter Straße/Pallottiner, Limburg a.d. Lahn|29|000000N|000000E|0000000|Frankfurter Straße/|29||N/A|1
0128292|Kirmesplatz, Weilburg|29|000000N|000000E|0000000|Kirmesplatz, Weilbu|29||N/A|1
0128320|Odersbach Dorfplatz, Weilburg|29|000000N|000000E|0000000|Odersbach Dorfplatz|29||N/A|1
0128480|Aumenau Lahnstraße, Villmar|29|000000N|000000E|0000000|Aumenau Lahnstraße,|29||N/A|1
0128482|Aumenau Feldstraße, Villmar|29|000000N|000000E|0000000|Aumenau Feldstraße,|29||N/A|1
0128483|Seelbach Talstraße, Villmar|29|000000N|000000E|0000000|Seelbach Talstraße,|29||N/A|1
0360091|Ebertstraße, Karlsruhe|29|000000N|000000E|0000000|Ebertstraße, Karlsr|29||N/A|1
0360107|Hauptbahnhof, Freiburg im Breisgau|29|000000N|000000E|0000000|Hauptbahnhof, Freib|29||N/A|1
0360201|Ecke Bahnhofstraße/Mittlerer Weg, Auggen|29|000000N|000000E|0000000|Ecke Bahnhofstraße/|29||N/A|1
0360208|Lilienthalstraße, Karlsruhe|29|000000N|000000E|0000000|Lilienthalstraße, K|29||N/A|1
0360626|Essenweinstraße, Karlsruhe|29|000000N|000000E|0000000|Essenweinstraße, Ka|29||N/A|1
0360812|Duale Hochschule, Karlsruhe|29|000000N|000000E|0000000|Duale Hochschule, K|29||N/A|1
0360901|Bahnhofsbrücke, Kiel|29|000000N|000000E|0000000|Bahnhofsbrücke, Kie|29||N/A|1
0361104|August-Bebel-Straße, Karlsruhe|29|000000N|000000E|0000000|August-Bebel-Straße|29||N/A|1
0361105|Kurt-Schumacher-Straße, Karlsruhe|29|000000N|000000E|0000000|Kurt-Schumacher-Str|29||N/A|1
0361111|Neureut Bärenweg, Karlsruhe|29|000000N|000000E|0000000|Neureut Bärenweg, K|29||N/A|1
0361308|Lilienthalstraße, Karlsruhe|29|000000N|000000E|0000000|Lilienthalstraße, K|29||N/A|1
0361332|Bad Cannstatt Wilhelmsplatz, Stuttgart|29|000000N|000000E|0000000|Bad Cannstatt Wilhe|29||N/A|1
0361476|Kapuzinerhof, Staufen im Breisgau|29|000000N|000000E|0000000|Kapuzinerhof, Stauf|29||N/A|1
0361500|Mörsch Am Hang, Rheinstetten|29|000000N|000000E|0000000|Mörsch Am Hang, Rhe|29||N/A|1
0361801|Mettingen Bahnhof, Esslingen am Neckar|29|000000N|000000E|0000000|Mettingen Bahnhof, |29||N/A|1
0361844|Bahnhof, Rastatt|29|000000N|000000E|0000000|Bahnhof, Rastatt|29||N/A|1
0361855|Gewerbl. Bildungszentrum (GBZ), Bruchsal|29|000000N|000000E|0000000|Gewerbl. Bildungsze|29||N/A|1
0361906|Dammerstock, Karlsruhe|29|000000N|000000E|0000000|Dammerstock, Karlsr|29||N/A|1
0362006|Kurpfalzbrücke Ost, Mannheim|29|000000N|000000E|0000000|Kurpfalzbrücke Ost,|29||N/A|1
0362106|Knielingen Eggensteiner Straße, Karlsruhe|29|000000N|000000E|0000000|Knielingen Eggenste|29||N/A|1
0362296|Spöck Richard-Hecht-Schule, Stutensee|29|000000N|000000E|0000000|Spöck Richard-Hecht|29||N/A|1
0362332|Bad Cannstatt Wilhelmsplatz, Stuttgart|29|000000N|000000E|0000000|Bad Cannstatt Wilhe|29||N/A|1
0362732|Storzingen Bahnhof, Stetten am kalten Markt|29|000000N|000000E|0000000|Storzingen Bahnhof,|29||N/A|1
0363006|Gottesauer Platz/BGV, Karlsruhe|29|000000N|000000E|0000000|Gottesauer Platz/BG|29||N/A|1
0363148|Schulzentrum Stockbrünnele, Böblingen|29|000000N|000000E|0000000|Schulzentrum Stockb|29||N/A|1
0363244|Achalmstraße, Holzgerlingen|29|000000N|000000E|0000000|Achalmstraße, Holzg|29||N/A|1
0363403|Hirtenweg/Technologiepark, Karlsruhe|29|000000N|000000E|0000000|Hirtenweg/Technolog|29||N/A|1
0364085|Untertürkheim, Stuttgart|29|000000N|000000E|0000000|Untertürkheim, Stut|29||N/A|1
0364231|Hagsfeld Süd, Karlsruhe|29|000000N|000000E|0000000|Hagsfeld Süd, Karls|29||N/A|1
0364374|Ibach Jägerhaus, Oppenau|29|000000N|000000E|0000000|Ibach Jägerhaus, Op|29||N/A|1
0364450|Bad Peterstal Bahnhof, Bad Peterstal-Griesbach|29|000000N|000000E|0000000|Bad Peterstal Bahnh|29||N/A|1
0364766|Hilpertsau Bahnhof, Gernsbach|29|000000N|000000E|0000000|Hilpertsau Bahnhof,|29||N/A|1
0366005|Synagoge, Karlsruhe|29|000000N|000000E|0000000|Synagoge, Karlsruhe|29||N/A|1
0366058|Lameyplatz, Karlsruhe|29|000000N|000000E|0000000|Lameyplatz, Karlsru|29||N/A|1
0366062|Mathystraße, Karlsruhe|29|000000N|000000E|0000000|Mathystraße, Karlsr|29||N/A|1
0366148|Unadingen Abzw. Bahnhof, Löffingen|29|000000N|000000E|0000000|Unadingen Abzw. Bah|29||N/A|1
0366332|Bad Cannstatt Wilhelmsplatz, Stuttgart|29|000000N|000000E|0000000|Bad Cannstatt Wilhe|29||N/A|1
0366901|Eckenerstraße, Karlsruhe|29|000000N|000000E|0000000|Eckenerstraße, Karl|29||N/A|1
0367009|Heidehof, Karlsruhe|29|000000N|000000E|0000000|Heidehof, Karlsruhe|29||N/A|1
0367020|Bahnhof, Oberkirch|29|000000N|000000E|0000000|Bahnhof, Oberkirch|29||N/A|1
0367025|Koehlersiedlung, Oberkirch|29|000000N|000000E|0000000|Koehlersiedlung, Ob|29||N/A|1
0367062|Mathystraße, Karlsruhe|29|000000N|000000E|0000000|Mathystraße, Karlsr|29||N/A|1
0367085|Untertürkheim, Stuttgart|29|000000N|000000E|0000000|Untertürkheim, Stut|29||N/A|1
0367101|Städt. Klinikum/Moltkestraße, Karlsruhe|29|000000N|000000E|0000000|Städt. Klinikum/Mol|29||N/A|1
0367115|Hulb, Böblingen|29|000000N|000000E|0000000|Hulb, Böblingen|29||N/A|1
0368012|Duale Hochschule, Karlsruhe|29|000000N|000000E|0000000|Duale Hochschule, K|29||N/A|1
0369911|Durlach Bahnhof West, Karlsruhe|29|000000N|000000E|0000000|Durlach Bahnhof Wes|29||N/A|1
0370051|Entenfang, Karlsruhe|29|000000N|000000E|0000000|Entenfang, Karlsruh|29||N/A|1
0370085|Untertürkheim, Stuttgart|29|000000N|000000E|0000000|Untertürkheim, Stut|29||N/A|1
0370104|Westerland Nordmarkstraße, Sylt|29|000000N|000000E|0000000|Westerland Nordmark|29||N/A|1
0370106|Knielingen Eggensteiner Straße, Karlsruhe|29|000000N|000000E|0000000|Knielingen Eggenste|29||N/A|1
0370204|Daxlanden Thomas-Mann-Straße, Karlsruhe|29|000000N|000000E|0000000|Daxlanden Thomas-Ma|29||N/A|1
0370231|Hagsfeld Süd, Karlsruhe|29|000000N|000000E|0000000|Hagsfeld Süd, Karls|29||N/A|1
0370281|Friedrichstal Bahnhof/St.-Riquier-Platz, Stutensee|29|000000N|000000E|0000000|Friedrichstal Bahnh|29||N/A|1
0370404|Rintheim Sinsheimer Straße, Karlsruhe|29|000000N|000000E|0000000|Rintheim Sinsheimer|29||N/A|1
0370626|Essenweinstraße, Karlsruhe|29|000000N|000000E|0000000|Essenweinstraße, Ka|29||N/A|1
0371058|Lameyplatz, Karlsruhe|29|000000N|000000E|0000000|Lameyplatz, Karlsru|29||N/A|1
0371085|Untertürkheim, Stuttgart|29|000000N|000000E|0000000|Untertürkheim, Stut|29||N/A|1
0371101|Städt. Klinikum/Moltkestraße, Karlsruhe|29|000000N|000000E|0000000|Städt. Klinikum/Mol|29||N/A|1
0371110|Neureut Welschneureuter Straße, Karlsruhe|29|000000N|000000E|0000000|Neureut Welschneure|29||N/A|1
0372089|Hauptbahnhof Bahnhofsvorplatz, Karlsruhe|29|000000N|000000E|0000000|Hauptbahnhof Bahnho|29||N/A|1
0372103|Bahnhof, Lahr (Schwarzwald)|29|000000N|000000E|0000000|Bahnhof, Lahr (Schw|29||N/A|1
0372296|Spöck Richard-Hecht-Schule, Stutensee|29|000000N|000000E|0000000|Spöck Richard-Hecht|29||N/A|1
0373009|Heidehof, Karlsruhe|29|000000N|000000E|0000000|Heidehof, Karlsruhe|29||N/A|1
0373013|Hagsfeld Reitschulschlag, Karlsruhe|29|000000N|000000E|0000000|Hagsfeld Reitschuls|29||N/A|1
0373723|Basel SBB Bahnhof, Schweiz|29|000000N|000000E|0000000|Basel SBB Bahnhof, |29||N/A|1
0374050|Zusenhofen Bahnhof, Oberkirch|29|000000N|000000E|0000000|Zusenhofen Bahnhof,|29||N/A|1
0376001|Hauptbahnhof ZOB (Steig E), Mannheim|29|000000N|000000E|0000000|Hauptbahnhof ZOB (S|29||N/A|1
0376085|Untertürkheim, Stuttgart|29|000000N|000000E|0000000|Untertürkheim, Stut|29||N/A|1
0377003|Kunstakademie/Hochschule, Karlsruhe|29|000000N|000000E|0000000|Kunstakademie/Hochs|29||N/A|1
0377009|Heidehof, Karlsruhe|29|000000N|000000E|0000000|Heidehof, Karlsruhe|29||N/A|1
0420544|Allee/Moltkestraße, Heilbronn|29|000000N|000000E|0000000|Allee/Moltkestraße,|29||JP|1
0420817|Schwabentorbrücke Süd, Freiburg im Breisgau|29|000000N|000000E|0000000|Schwabentorbrücke S|29||JP|1
0420870|Eisenbahnstraße/Bahnhof, Rottweil|29|000000N|000000E|0000000|Eisenbahnstraße/Bah|29||JP|1
0420967|Hauptbahnhof ZOB, Freiburg im Breisgau|29|000000N|000000E|0000000|Hauptbahnhof ZOB, F|29||JP|1
0420977|Neustadt Bahnhof, Titisee-Neustadt|29|000000N|000000E|0000000|Neustadt Bahnhof, T|29||JP|1
0420978|Neustadt Bahnhof, Titisee-Neustadt|29|000000N|000000E|0000000|Neustadt Bahnhof, T|29||JP|1
0421051|Stadtmitte, Gundelsheim (Württ)|29|000000N|000000E|0000000|Stadtmitte, Gundels|29||JP|1
0421213|Bahnhof (Industriegebiet), Malsch (Kreis Karlsruhe|29|000000N|000000E|0000000|Bahnhof (Industrieg|29||JP|1
0421420|Waldshut Robert-Gerwig-Straße, Waldshut-Tiengen|29|000000N|000000E|0000000|Waldshut Robert-Ger|29||JP|1
0421481|Beethovenstraße, Giengen an der Brenz|29|000000N|000000E|0000000|Beethovenstraße, Gi|29||JP|1
0422027|Konrad-Zuse-Straße/Bahnhof, Böblingen|29|000000N|000000E|0000000|Konrad-Zuse-Straße/|29||JP|1
0422070|Bahnhof/Musikschule, Emmendingen|29|000000N|000000E|0000000|Bahnhof/Musikschule|29||JP|1
0422410|Hauptbahnhof ZOB, Freiburg im Breisgau|29|000000N|000000E|0000000|Hauptbahnhof ZOB, F|29||JP|1
0423368|Jahnstraße, Weil im Schönbuch|29|000000N|000000E|0000000|Jahnstraße, Weil im|29||JP|1
0442022|Colmantstr./Hauptbahnhof, Bonn|29|000000N|000000E|0000000|Colmantstr./Hauptba|29||N/A|1
0490143|Festhalle, Leutkirch im Allgäu|29|000000N|000000E|0000000|Festhalle, Leutkirc|29||N/A|1
0490179|Marstetten Bahnhof, Aitrach|29|000000N|000000E|0000000|Marstetten Bahnhof,|29||N/A|1
0490207|Schulzentrum, Leutkirch im Allgäu|29|000000N|000000E|0000000|Schulzentrum, Leutk|29||N/A|1
0490355|Ebingen Bahnhof, Albstadt|29|000000N|000000E|0000000|Ebingen Bahnhof, Al|29||N/A|1
0490536|Böttcher, Straßberg (Hohenz)|29|000000N|000000E|0000000|Böttcher, Straßberg|29||N/A|1
0490953|Albrechtstraße, Friedrichshafen|29|000000N|000000E|0000000|Albrechtstraße, Fri|29||N/A|1
0490968|Barbarossastraße, Friedrichshafen|29|000000N|000000E|0000000|Barbarossastraße, F|29||N/A|1
0491017|Kluftern Bahnhofstraße, Friedrichshafen|29|000000N|000000E|0000000|Kluftern Bahnhofstr|29||N/A|1
0491025|Bahnhofstraße, Markdorf|29|000000N|000000E|0000000|Bahnhofstraße, Mark|29||N/A|1
0491026|Rathaus, Markdorf|29|000000N|000000E|0000000|Rathaus, Markdorf|29||N/A|1
0491174|Manzell Bahnhof, Friedrichshafen|29|000000N|000000E|0000000|Manzell Bahnhof, Fr|29||N/A|1
0491177|Fischbach Hotel Maier, Friedrichshafen|29|000000N|000000E|0000000|Fischbach Hotel Mai|29||N/A|1
0491378|Hedingen, Sigmaringen|29|000000N|000000E|0000000|Hedingen, Sigmaring|29||N/A|1
0491678|Obertorplatz West, Hechingen|29|000000N|000000E|0000000|Obertorplatz West, |29||N/A|1
0491926|Erms Mitte/Bahnhof, Dettingen an der Erms|29|000000N|000000E|0000000|Erms Mitte/Bahnhof,|29||N/A|1
0492027|Heinrich-Hammer-Straße, Erbach (Donau)|29|000000N|000000E|0000000|Heinrich-Hammer-Str|29||N/A|1
