CITY_NAME|GENERIC_LOCATION_CODE|TIME_ZONE|STATUS_CODE|COUNTRY_CODE|DAYS_OF_WEEK_OF_OPERATION|DEFAULT_LONG_NAME|DEFAULT_SHORT_NAME|EMAIL|FAX_NUMBER|ADDRESS|LATITUDE|LOCATION_TYPE_CODE|LONGITUDE|MINIMUM_CONNECTION_TIME|PHONE_NUMBER|POSTAL_CODE|PROVINCE_STATE_CODE|DATA_OWNER|CODE_VALUE|CODE_CONTEXT
|8761152|CET|1|FR||MERENS LES VALS|MERENS LES VALS||||423859N|29|014959E|||||FRR|8761152|UIC
|8761153|CET|1|FR||AX LES THERMES|AX LES THERMES||||424329N|29|014959E|||||FRR|8761153|UIC
|8761154|CET|1|FR||LE CASTELET|LE CASTELET||||434618N|29|071159E|||||FRR|8761154|UIC
|8761155|CET|1|FR||LUZENAC GARANOU|LUZENAC GARANOU||||424551N|29|014512E|||||FRR|8761155|UIC
|8761156|CET|1|FR||VEBRE LA REMISE|VEBRE LA REMISE||||424603N|29|014315E|||||FRR|8761156|UIC
|8761157|CET|1|FR||LES CABANNES|LES CABANNES||||444913N|29|003111W|||||FRR|8761157|UIC
|8761158|CET|1|FR||USSAT LES BAINS CENTRE|USSAT LES BAINS CENT||||424918N|29|013712E|||||FRR|8761158|UIC
|8761159|CET|1|FR||TARASCON SUR ARIEGE|TARASCON SUR ARIEGE||||425058N|29|013600E|||||FRR|8761159|UIC
|8761160|CET|1|FR||ST PAUL ST ANTOINE|ST PAUL ST ANTOINE||||425446N|29|013824E|||||FRR|8761160|UIC
|8761161|CET|1|FR||FOIX|FOIX||||425810N|29|013625E|||||FRR|8761161|UIC
|8761162|CET|1|FR||ST JEAN DE VERGES|ST JEAN DE VERGES||||430046N|29|013628E|||||FRR|8761162|UIC
|8761163|CET|1|FR||BEAUMONT DE LOMAGNE|BEAUMONT DE LOMAGNE||||435259N|29|005859E|||||FRR|8761163|UIC
|8761165|CET|1|FR||ST JORY|ST JORY||||434418N|29|012217E|||||FRR|8761165|UIC
|8761166|CET|1|FR||CASTELNAU DESTRETEFONDS|CASTELNAU DESTRETEFO||||434710N|29|012030E|||||FRR|8761166|UIC
|8761167|CET|1|FR||GRISOLLES|GRISOLLES||||434959N|29|011659E|||||FRR|8761167|UIC
|8761168|CET|1|FR||DIEUPENTALE|DIEUPENTALE||||435155N|29|011633E|||||FRR|8761168|UIC
|8761169|CET|1|FR||MONTBARTIER|MONTBARTIER||||435526N|29|011552E|||||FRR|8761169|UIC
|8761170|CET|1|FR||ESCALQUENS|ESCALQUENS||||433101N|29|013232E|||||FRR|8761170|UIC
|8761171|CET|1|FR||ANTIGNAC HTE GARONNE|ANTIGNAC HTE GARONNE||||424936N|29|003613E|||||FRR|8761171|UIC
|8761172|CET|1|FR||BAZIEGE|BAZIEGE||||432712N|29|013714E|||||FRR|8761172|UIC
|8761173|CET|1|FR||ST GIRONS|ST GIRONS||||425910N|29|010837E|||||FRR|8761173|UIC
|8761174|CET|1|FR||AUCH|AUCH||||433850N|29|003548E|||||FRR|8761174|UIC
|8761175|CET|1|FR||MARSAN|MARSAN||||435305N|29|003016W|||||FRR|8761175|UIC
|8761176|CET|1|FR||AUBIET|AUBIET||||433900N|29|004721E|||||FRR|8761176|UIC
|8761177|CET|1|FR||GIMONT CAHUZAC|GIMONT CAHUZAC||||433759N|29|005203E|||||FRR|8761177|UIC
|8761179|CET|1|FR||MONFERRAN|MONFERRAN||||432859N|29|003900E|||||FRR|8761179|UIC
|8761180|CET|1|FR||LISLE JOURDAIN|LISLE JOURDAIN||||433702N|29|010522E|||||FRR|8761180|UIC
|8761181|CET|1|FR||MERENVIELLE|MERENVIELLE||||433812N|29|010905E|||||FRR|8761181|UIC
|8761182|CET|1|FR||BRAX LEGUEVIN|BRAX LEGUEVIN||||433653N|29|011412E|||||FRR|8761182|UIC
|8761183|CET|1|FR||PIBRAC|PIBRAC||||433716N|29|011721E|||||FRR|8761183|UIC
|8761184|CET|1|FR||MONTRABE|MONTRABE||||433841N|29|013126E|||||FRR|8761184|UIC
|8761185|CET|1|FR||LAMAGISTERE|LAMAGISTERE||||440736N|29|004931E|||||FRR|8761185|UIC
|8761186|CET|1|FR||VALENCE DAGEN|VALENCE DAGEN||||440642N|29|005329E|||||FRR|8761186|UIC
|8761187|CET|1|FR||MALAUSE|MALAUSE||||494452N|29|044250E|||||FRR|8761187|UIC
|8761188|CET|1|FR||MOISSAC|MOISSAC||||440608N|29|010438E|||||FRR|8761188|UIC
|8761189|CET|1|FR||CASTELSARRASIN|CASTELSARRASIN||||440608N|29|010438E|||||FRR|8761189|UIC
|8761192|CET|1|FR||COLOMIERS LYCEE INTERNATIONAL|COLOMIERS LYCEE INTE||||433658N|29|011850E|||||FRR|8761192|UIC
|8761193|CET|1|FR||LARDENNE|LARDENNE||||433547N|29|012302E|||||FRR|8761193|UIC
|8761194|CET|1|FR||LALANDE EGLISE|LALANDE EGLISE||||433804N|29|012623E|||||FRR|8761194|UIC
|8761195|CET|1|FR||ROUTE DE LAUNAGUET|ROUTE DE LAUNAGUET||||433804N|29|012623E|||||FRR|8761195|UIC
|8761196|CET|1|FR||FENOUILLET ST ALBAN|FENOUILLET ST ALBAN||||434200N|29|012341E|||||FRR|8761196|UIC
|8761197|CET|1|FR||PONT DE GURAN|PONT DE GURAN||||425240N|29|003700E|||||FRR|8761197|UIC
|8761200|CET|1|FR||LABEGE INNOPOLE|LABEGE INNOPOLE||||433249N|29|013048E|||||FRR|8761200|UIC
|8761201|CET|1|FR||MONTAUDRAN|MONTAUDRAN||||433424N|29|012850E|||||FRR|8761201|UIC
|8761202|CET|1|FR||LABEGE VILLAGE|LABEGE VILLAGE||||433150N|29|013159E|||||FRR|8761202|UIC
|8761235|CET|1|FR||SEILHAN-LE BAZERT|SEILHAN-LE BAZERT||||430441N|29|003424E|||||FRR|8761235|UIC
|8761236|CET|1|FR||AUTERIVE (31) ABRIS BUS - RN20|AUTERIVE (31) ABRIS ||||432047N|29|012825E|||||FRR|8761236|UIC
|8761300|CET|1|FR||CAHORS|CAHORS||||442657N|29|012559E|||||FRR|8761300|UIC
|8761301|CET|1|FR||CAPENS|CAPENS||||432124N|29|011507E|||||FRR|8761301|UIC
|8761302|CET|1|FR||FLOIRAC|FLOIRAC||||444952N|29|003139W|||||FRR|8761302|UIC
|8761304|CET|1|FR||ROCAMADOUR PADIRAC|ROCAMADOUR PADIRAC||||444906N|29|013926E|||||FRR|8761304|UIC
|8761305|CET|1|FR||GRAMAT|GRAMAT||||444624N|29|014320E|||||FRR|8761305|UIC
|8761306|CET|1|FR||FLAUJAC|FLAUJAC||||442454N|29|012844E|||||FRR|8761306|UIC
|8761307|CET|1|FR||ASSIER|ASSIER||||444028N|29|015211E|||||FRR|8761307|UIC
|8761309|CET|1|FR||FIGEAC|FIGEAC||||443612N|29|020214E|||||FRR|8761309|UIC
|8761310|CET|1|FR||CAPDENAC|CAPDENAC||||443441N|29|020441E|||||FRR|8761310|UIC
|8761312|CET|1|FR||LAMOTHE FENELON|LAMOTHE FENELON||||444959N|29|012500E|||||FRR|8761312|UIC
|8761313|CET|1|FR||ANGLARS NOZAC|ANGLARS NOZAC||||444659N|29|012500E|||||FRR|8761313|UIC
|8761314|CET|1|FR||GOURDON|GOURDON||||471329N|29|020347E|||||FRR|8761314|UIC
|8761316|CET|1|FR||ST CLAIR|ST CLAIR||||431611N|29|052525E|||||FRR|8761316|UIC
|8761317|CET|1|FR||DEGAGNAC|DEGAGNAC||||443912N|29|012024E|||||FRR|8761317|UIC
|8761321|CET|1|FR||ESPERE CAILLAC|ESPERE CAILLAC||||443007N|29|012317E|||||FRR|8761321|UIC
|8761322|CET|1|FR||AUBIN|AUBIN||||472950N|29|064739E|||||FRR|8761322|UIC
|8761323|CET|1|FR||CRANSAC|CRANSAC||||443122N|29|021616E|||||FRR|8761323|UIC
|8761324|CET|1|FR||AUZITS AUSSIBALS|AUZITS AUSSIBALS||||442937N|29|022004E|||||FRR|8761324|UIC
|8761325|CET|1|FR||ST CHRISTOPHE|ST CHRISTOPHE||||502038N|29|032845E|||||FRR|8761325|UIC
|8761327|CET|1|FR||NUCES|NUCES||||442618N|29|022631E|||||FRR|8761327|UIC
|8761332|CET|1|FR||LALBENQUE FONTANES|LALBENQUE FONTANES||||441958N|29|013041E|||||FRR|8761332|UIC
|8761333|CET|1|FR||MONTPEZAT DE QUERCY|MONTPEZAT DE QUERCY||||441359N|29|012800E|||||FRR|8761333|UIC
|8761335|CET|1|FR||CAUSSADE TARN ET GARONNE|CAUSSADE TARN ET GAR||||440944N|29|013201E|||||FRR|8761335|UIC
|8761338|CET|1|FR||REALVILLE|REALVILLE||||440700N|29|012800E|||||FRR|8761338|UIC
|8761339|CET|1|FR||ALBIAS GARE|ALBIAS GARE||||440531N|29|012641E|||||FRR|8761339|UIC
|8761342|CET|1|FR||RODEZ|RODEZ||||442145N|29|023449E|||||FRR|8761342|UIC
|8761343|CET|1|FR||PARAIRE|PARAIRE||||473056N|29|064850E|||||FRR|8761343|UIC
|8761345|CET|1|FR||MONTEILS|MONTEILS||||450910N|29|013124E|||||FRR|8761345|UIC
|8761346|CET|1|FR||NAJAC|NAJAC||||441318N|29|015834E|||||FRR|8761346|UIC
|8761347|CET|1|FR||LAGUEPIE|LAGUEPIE||||440844N|29|015807E|||||FRR|8761347|UIC
|8761348|CET|1|FR||LEXOS|LEXOS||||440832N|29|015306E|||||FRR|8761348|UIC
|8761349|CET|1|FR||VIAZAC|VIAZAC||||443837N|29|020520E|||||FRR|8761349|UIC
|8761352|CET|1|FR||VERS LOT|VERS LOT||||442905N|29|013301E|||||FRR|8761352|UIC
|8761353|CET|1|FR||ST GERY|ST GERY||||442859N|29|013459E|||||FRR|8761353|UIC
|8761354|CET|1|FR||CONDUCHE|CONDUCHE||||442903N|29|013831E|||||FRR|8761354|UIC
|8761355|CET|1|FR||ST CIRQ LAPOPIE|ST CIRQ LAPOPIE||||442800N|29|014000E|||||FRR|8761355|UIC
|8761356|CET|1|FR||ST MARTIN LABOUVAL|ST MARTIN LABOUVAL||||442800N|29|014359E|||||FRR|8761356|UIC
|8761357|CET|1|FR||LARNAGOL CALVIGNAC|LARNAGOL CALVIGNAC||||442817N|29|014700E|||||FRR|8761357|UIC
|8761358|CET|1|FR||CAJARC|CAJARC||||442911N|29|015031E|||||FRR|8761358|UIC
|8761359|CET|1|FR||MONTBRUN|MONTBRUN||||433013N|29|012948W|||||FRR|8761359|UIC
|8761360|CET|1|FR||BAGNAC|BAGNAC||||444000N|29|021000E|||||FRR|8761360|UIC
|8761361|CET|1|FR||TOIRAC|TOIRAC||||443114N|29|015631E|||||FRR|8761361|UIC
|8761364|CET|1|FR||ST MARTIN DE BOUILLAC|ST MARTIN DE BOUILLA||||443411N|29|020931E|||||FRR|8761364|UIC
|8761365|CET|1|FR||PENCHOT|PENCHOT||||443459N|29|021300E|||||FRR|8761365|UIC
|8761366|CET|1|FR||VIVIEZ DECAZEVILLE|VIVIEZ DECAZEVILLE||||443138N|29|021422E|||||FRR|8761366|UIC
|8761367|CET|1|FR||DECAZEVILLE CENTRE|DECAZEVILLE CENTRE||||443341N|29|021521E|||||FRR|8761367|UIC
|8761369|CET|1|FR||DECAZEVILLE FONTVERGNE|DECAZEVILLE FONTVERG||||443320N|29|021549E|||||FRR|8761369|UIC
|8761370|CET|1|FR||MERCUES|MERCUES||||443000N|29|012259E|||||FRR|8761370|UIC
|8761371|CET|1|FR||DOUELLE|DOUELLE||||442800N|29|012200E|||||FRR|8761371|UIC
|8761372|CET|1|FR||PARNAC|PARNAC||||443000N|29|011800E|||||FRR|8761372|UIC
|8761374|CET|1|FR||LUZECH|LUZECH||||442859N|29|011659E|||||FRR|8761374|UIC
|8761375|CET|1|FR||ALBAS GARE|ALBAS GARE||||450525N|29|024513E|||||FRR|8761375|UIC
|8761376|CET|1|FR||PONT DE CASTELFRANC|PONT DE CASTELFRANC||||443004N|29|011304E|||||FRR|8761376|UIC
|8761378|CET|1|FR||PRAYSSAC|PRAYSSAC||||443000N|29|011159E|||||FRR|8761378|UIC
|8761379|CET|1|FR||PUY LEVEQUE|PUY LEVEQUE||||443015N|29|010811E|||||FRR|8761379|UIC
|8761380|CET|1|FR||CORDES VINDRAC|CORDES VINDRAC||||440402N|29|015400E|||||FRR|8761380|UIC
|8761383|CET|1|FR||DURAVEL|DURAVEL||||443100N|29|010459E|||||FRR|8761383|UIC
|8761384|CET|1|FR||SOTURAC|SOTURAC||||442918N|29|010108E|||||FRR|8761384|UIC
|8761386|CET|1|FR||NAUSSAC|NAUSSAC||||443059N|29|020614E|||||FRR|8761386|UIC
|8761387|CET|1|FR||SALLES COURBATIERS|SALLES COURBATIERS||||442830N|29|020443E|||||FRR|8761387|UIC
|8761388|CET|1|FR||VILLENEUVE DAVEYRON|VILLENEUVE DAVEYRON||||442620N|29|020347E|||||FRR|8761388|UIC
|8761389|CET|1|FR||VILLEFRANCHE DE ROUERGUE|VILLEFRANCHE DE ROUE||||442050N|29|020211E|||||FRR|8761389|UIC
|87G0691|CET|1|FR||AIRE-ADOUR AV DES PY|AIRE-ADOUR AV DES PY||||434128N|29|003323W|||||FRR|8761431|UIC
|8761442|CET|1|FR||TAIZE MAIRIE|TAIZE MAIRIE||||463043N|29|044046E|||||FRR|8761442|UIC
|8761447|CET|1|FR||SAINT TROPEZ- GARE ROUTIERE|SAINT TROPEZ- GARE R||||431608N|29|063803E|||||FRR|8761447|UIC
|8761500|CET|1|FR||ALBI VILLE|ALBI VILLE||||435520N|29|020817E|||||FRR|8761500|UIC
|8761501|CET|1|FR||VILLEFRANCHE DE LAURAGAIS|VILLEFRANCHE DE LAUR||||432353N|29|014253E|||||FRR|8761501|UIC
|8761502|CET|1|FR||SEGALA|SEGALA||||442721N|29|012614E|||||FRR|8761502|UIC
|8761503|CET|1|FR||CASTELNAUDARY|CASTELNAUDARY||||431844N|29|015701E|||||FRR|8761503|UIC
|8761505|CET|1|FR||BRAM|BRAM||||431437N|29|020709E|||||FRR|8761505|UIC
|8761511|CET|1|FR||LEZIGNAN-CORBIERES|LEZIGNAN-CORBIERES||||431159N|29|024611E|||||FRR|8761511|UIC
|8761512|CET|1|FR||COUFFOULENS LEUC|COUFFOULENS LEUC||||430920N|29|021858E|||||FRR|8761512|UIC
|8761513|CET|1|FR||VERZEILLE|VERZEILLE||||430750N|29|021917E|||||FRR|8761513|UIC
|8761514|CET|1|FR||POMAS|POMAS||||430643N|29|021717E|||||FRR|8761514|UIC
|8761516|CET|1|FR||LIMOUX|LIMOUX||||430323N|29|021322E|||||FRR|8761516|UIC
|8761518|CET|1|FR||ALET LES BAINS|ALET LES BAINS||||425950N|29|021507E|||||FRR|8761518|UIC
|8761519|CET|1|FR||ALBI MADELEINE|ALBI MADELEINE||||435520N|29|020817E|||||FRR|8761519|UIC
|8761520|CET|1|FR||COUIZA MONTAZELS|COUIZA MONTAZELS||||425950N|29|021507E|||||FRR|8761520|UIC
|8761521|CET|1|FR||ESPERAZA|ESPERAZA||||425608N|29|021304E|||||FRR|8761521|UIC
|8761522|CET|1|FR||CAMPAGNE|CAMPAGNE||||494513N|29|044151E|||||FRR|8761522|UIC
|8761524|CET|1|FR||TESSONNIERES|TESSONNIERES||||435542N|29|015613E|||||FRR|8761524|UIC
|8761525|CET|1|FR||GAILLAC|GAILLAC||||435421N|29|015341E|||||FRR|8761525|UIC
|8761526|CET|1|FR||QUILLAN|QUILLAN||||425226N|29|021053E|||||FRR|8761526|UIC
|8761528|CET|1|FR||CARCASSONNE|CARCASSONNE||||430920N|29|021858E|||||FRR|8761528|UIC
|8761531|CET|1|FR||LISLE SUR TARN|LISLE SUR TARN||||435123N|29|014829E|||||FRR|8761531|UIC
|8761532|CET|1|FR||RABASTENS COUFFOULEUX|RABASTENS COUFFOULEU||||434910N|29|014349E|||||FRR|8761532|UIC
|8761534|CET|1|FR||ST SULPICE TARN|ST SULPICE TARN||||434631N|29|014051E|||||FRR|8761534|UIC
|8761535|CET|1|FR||ROQUESERIERE BUZET|ROQUESERIERE BUZET||||434359N|29|013759E|||||FRR|8761535|UIC
|8761536|CET|1|FR||MONTASTRUC LA CONSEILLERE|MONTASTRUC LA CONSEI||||434257N|29|013552E|||||FRR|8761536|UIC
|8761537|CET|1|FR||GRAGNAGUE|GRAGNAGUE||||434145N|29|013403E|||||FRR|8761537|UIC
|8761541|CET|1|FR||MARSSAC SUR TARN|MARSSAC SUR TARN||||435454N|29|020136E|||||FRR|8761541|UIC
|8761546|CET|1|FR||CASTRES|CASTRES||||433615N|29|021444E|||||FRR|8761546|UIC
|8761547|CET|1|FR||LAVAUR|LAVAUR||||434213N|29|014847E|||||FRR|8761547|UIC
|8761548|CET|1|FR||DAMIATTE ST PAUL|DAMIATTE ST PAUL||||433923N|29|015824E|||||FRR|8761548|UIC
|8761549|CET|1|FR||VIELMUR SUR AGOUT|VIELMUR SUR AGOUT||||433725N|29|020521E|||||FRR|8761549|UIC
|8761551|CET|1|FR||SEMALENS|SEMALENS||||433600N|29|020656E|||||FRR|8761551|UIC
|8761552|CET|1|FR||LABRUGUIERE|LABRUGUIERE||||433159N|29|021600E|||||FRR|8761552|UIC
|8761554|CET|1|FR||MAZAMET|MAZAMET||||432952N|29|022229E|||||FRR|8761554|UIC
|8761555|CET|1|FR||ST AMANS SOULT|ST AMANS SOULT||||432859N|29|023000E|||||FRR|8761555|UIC
|8761556|CET|1|FR||ALBINE|ALBINE||||432734N|29|023222E|||||FRR|8761556|UIC
|8761557|CET|1|FR||LABASTIDE ROUAIROUX|LABASTIDE ROUAIROUX||||432800N|29|023859E|||||FRR|8761557|UIC
|8761562|CET|1|FR||CARMAUX|CARMAUX||||440255N|29|020908E|||||FRR|8761562|UIC
|8761563|CET|1|FR||MIREPOIX|MIREPOIX||||430459N|29|015259E|||||FRR|8761563|UIC
|8761564|CET|1|FR||LACABAREDE|LACABAREDE||||432700N|29|023459E|||||FRR|8761564|UIC
|8761567|CET|1|FR||TANUS|TANUS||||440601N|29|021854E|||||FRR|8761567|UIC
|8761569|CET|1|FR||LAVELANET CENTRE|LAVELANET CENTRE||||425559N|29|015100E|||||FRR|8761569|UIC
|8761573|CET|1|FR||NAUCELLE|NAUCELLE||||441200N|29|022100E|||||FRR|8761573|UIC
|8761574|CET|1|FR||LAROQUE DOLMES|LAROQUE DOLMES||||425844N|29|015228E|||||FRR|8761574|UIC
|8761575|CET|1|FR||BARAQUEVILLE CARCENAC PEYRALES|BARAQUEVILLE CARCENA||||441613N|29|022539E|||||FRR|8761575|UIC
|8761577|CET|1|FR||LUC PRIMAUBE|LUC PRIMAUBE||||441728N|29|023316E|||||FRR|8761577|UIC
|8761601|CET|1|FR||AVIGNONET|AVIGNONET||||432200N|29|014800E|||||FRR|8761601|UIC
|8761638|CET|1|FR||COURNIOU|COURNIOU||||432800N|29|024359E|||||FRR|8761638|UIC
|8761700|CET|1|FR||PIAU ENGALY ARAGNOUET|PIAU ENGALY ARAGNOUE||||424700N|29|001234E|||||FRR|8761700|UIC
|8761702|CET|1|FR||AUREILHAN|AUREILHAN||||431434N|29|000545E|||||FRR|8761702|UIC
|8761707|CET|1|FR||RABASTENS DE BIGORRE|RABASTENS DE BIGORRE||||432309N|29|000850E|||||FRR|8761707|UIC
|8761708|CET|1|FR||VILLECOMTAL SUR ARROS|VILLECOMTAL SUR ARRO||||432408N|29|001206E|||||FRR|8761708|UIC
|8761710|CET|1|FR||MIELAN|MIELAN||||470227N|29|005206W|||||FRR|8761710|UIC
|8761712|CET|1|FR||LAAS|LAAS||||432710N|29|004627W|||||FRR|8761712|UIC
|8761715|CET|1|FR||MIRANDE|MIRANDE||||424252N|29|025100E|||||FRR|8761715|UIC
|8761716|CET|1|FR||MIRAMONT DASTARAC|MIRAMONT DASTARAC||||433156N|29|002516E|||||FRR|8761716|UIC
|8761717|CET|1|FR||LABEJAN|LABEJAN||||433224N|29|002649E|||||FRR|8761717|UIC
|8761718|CET|1|FR||ST JEAN LE COMTAL|ST JEAN LE COMTAL||||433459N|29|003100E|||||FRR|8761718|UIC
|8761719|CET|1|FR||LASSERAN|LASSERAN||||433459N|29|003159E|||||FRR|8761719|UIC
|8761774|CET|1|FR||LUBBON MAIRIE|LUBBON MAIRIE||||483506N|29|074403E|||||FRR|8761774|UIC
|8761805|CET|1|FR||POMMEVIC|POMMEVIC||||440607N|29|005600E|||||FRR|8761805|UIC
|8761808|CET|1|FR||GOLFECH|GOLFECH||||440658N|29|005112E|||||FRR|8761808|UIC
|8761811|CET|1|FR||PINS JUSTARET|PINS JUSTARET||||432843N|29|012400E|||||FRR|8761811|UIC
|8761820|CET|1|FR||MONTLAUR|MONTLAUR||||432800N|29|013459E|||||FRR|8761820|UIC
|8761821|CET|1|FR||VILLENOUVELLE|VILLENOUVELLE||||454813N|29|045333E|||||FRR|8761821|UIC
|8761834|CET|1|FR||MERCUS GARRABET CENTRE|MERCUS GARRABET CENT||||425226N|29|013725E|||||FRR|8761834|UIC
|8761836|CET|1|FR||LE TROIS ET DEMI|LE TROIS ET DEMI||||461241N|29|014247E|||||FRR|8761836|UIC
|8761837|CET|1|FR||ST VAURY|ST VAURY||||461200N|29|014500E|||||FRR|8761837|UIC
|8761863|CET|1|FR||IZAUX|IZAUX||||430455N|29|002142E|||||FRR|8761863|UIC
|8761864|CET|1|FR||LABASTIDE|LABASTIDE||||434555N|29|071116E|||||FRR|8761864|UIC
|8761865|CET|1|FR||BEYREDE|BEYREDE||||425721N|29|002245E|||||FRR|8761865|UIC
|8761866|CET|1|FR||CAMOUS (PONT DE)|CAMOUS (PONT DE)||||444651N|29|003407W|||||FRR|8761866|UIC
|8761867|CET|1|FR||FRECHETS AURE|FRECHETS AURE||||425525N|29|002202E|||||FRR|8761867|UIC
|8761869|CET|1|FR||GALIAX|GALIAX||||433700N|29|000100E|||||FRR|8761869|UIC
|8761870|CET|1|FR||GALIE|GALIE||||425859N|29|003759E|||||FRR|8761870|UIC
|8761871|CET|1|FR||SALECHAN SIRADAN|SALECHAN SIRADAN||||425746N|29|003752E|||||FRR|8761871|UIC
|8761877|CET|1|FR||SALEICH|SALEICH||||430100N|29|005800E|||||FRR|8761877|UIC
|8761878|CET|1|FR||MAUVEZIN DE PRAT|MAUVEZIN DE PRAT||||430159N|29|005859E|||||FRR|8761878|UIC
|8761879|CET|1|FR||MAZERES SUR LE SALAT|MAZERES SUR LE SALAT||||430759N|29|005800E|||||FRR|8761879|UIC
|8761880|CET|1|FR||SALIES DU SALAT|SALIES DU SALAT||||430700N|29|005700E|||||FRR|8761880|UIC
|8761881|CET|1|FR||MANE|MANE||||435551N|29|054631E|||||FRR|8761881|UIC
|8761882|CET|1|FR||HIS|HIS||||430400N|29|005800E|||||FRR|8761882|UIC
|8761883|CET|1|FR||CASTAGNEDE DU SALAT|CASTAGNEDE DU SALAT||||430304N|29|005847E|||||FRR|8761883|UIC
|8761884|CET|1|FR||LACAVE|LACAVE||||451100N|29|003744E|||||FRR|8761884|UIC
|8761885|CET|1|FR||PRAT BONREPAUX|PRAT BONREPAUX||||430152N|29|010112E|||||FRR|8761885|UIC
|8761886|CET|1|FR||CAUMONT|CAUMONT||||445038N|29|003130W|||||FRR|8761886|UIC
|8761887|CET|1|FR||SENTARAILLE|SENTARAILLE||||430032N|29|010628E|||||FRR|8761887|UIC
|8761888|CET|1|FR||ST LIZIER|ST LIZIER||||430000N|29|010759E|||||FRR|8761888|UIC
|8761889|CET|1|FR||LORP|LORP||||431630N|29|052303E|||||FRR|8761889|UIC
|8761890|CET|1|FR||VIELLE AURE|VIELLE AURE||||424912N|29|001945E|||||FRR|8761890|UIC
|8761957|CET|1|FR||PRECHAC SUR ADOUR|PRECHAC SUR ADOUR||||430000N|29|000400W|||||FRR|8761957|UIC
|8761972|CET|1|FR||ST LARY SOULAN|ST LARY SOULAN||||424901N|29|001920E|||||FRR|8761972|UIC
|8761990|CET|1|FR||LAROQUE DES ARCS|LAROQUE DES ARCS||||442859N|29|012800E|||||FRR|8761990|UIC
|8761991|CET|1|FR||LA MAGDELAINE|LA MAGDELAINE||||442801N|29|012908E|||||FRR|8761991|UIC
|8761992|CET|1|FR||BOUZIES BAS|BOUZIES BAS||||442855N|29|013808E|||||FRR|8761992|UIC
|8761993|CET|1|FR||LA TOUR DE FAURE|LA TOUR DE FAURE||||442755N|29|014211E|||||FRR|8761993|UIC
|8761994|CET|1|FR||LARNAGOL VILLAGE|LARNAGOL VILLAGE||||442835N|29|014633E|||||FRR|8761994|UIC
|8761995|CET|1|FR||CADRIEU|CADRIEU||||442859N|29|015259E|||||FRR|8761995|UIC
|8761996|CET|1|FR||CAILLAC|CAILLAC||||442939N|29|015442E|||||FRR|8761996|UIC
|8761997|CET|1|FR||FRONTENAC|FRONTENAC||||443218N|29|015817E|||||FRR|8761997|UIC
|8761999|CET|1|FR||TOUZAC|TOUZAC||||443007N|29|010313E|||||FRR|8761999|UIC
|8762000|CET|1|FR||VIRE SUR LOT PORT|VIRE SUR LOT PORT||||443019N|29|010541E|||||FRR|8762000|UIC
|8762002|CET|1|FR||ANGLARS JUILLAC|ANGLARS JUILLAC||||442859N|29|011300E|||||FRR|8762002|UIC
|8762003|CET|1|FR||PESCADOIRES|PESCADOIRES||||443000N|29|011000E|||||FRR|8762003|UIC
|8762004|CET|1|FR||ROQUEFORT SUR GARONNE|ROQUEFORT SUR GARONN||||431046N|29|005820E|||||FRR|8762004|UIC
|8762005|CET|1|FR||TOUILLE|TOUILLE||||451552N|29|014603E|||||FRR|8762005|UIC
|8762007|CET|1|FR||AGOS|AGOS||||430159N|29|000400W|||||FRR|8762007|UIC
|8762008|CET|1|FR||AYZAC|AYZAC||||430100N|29|000600W|||||FRR|8762008|UIC
|8762009|CET|1|FR||ST SAVIN (LA PLAINE)|ST SAVIN (LA PLAINE)||||425859N|29|000459W|||||FRR|8762009|UIC
|8762010|CET|1|FR||PLAISANCE DU GERS|PLAISANCE DU GERS||||433620N|29|000240E|||||FRR|8762010|UIC
|8762011|CET|1|FR||ST PIERRE TOIRAC|ST PIERRE TOIRAC||||443159N|29|015800E|||||FRR|8762011|UIC
|8762012|CET|1|FR||BERNAC DESSUS ARCIZAC|BERNAC DESSUS ARCIZA||||431000N|29|000700E|||||FRR|8762012|UIC
|8762013|CET|1|FR||HIIS|HIIS||||430759N|29|000600E|||||FRR|8762013|UIC
|8762014|CET|1|FR||ANTIST|ANTIST||||430700N|29|000759E|||||FRR|8762014|UIC
|8762015|CET|1|FR||CAUTERETS|CAUTERETS||||425328N|29|000649W|||||FRR|8762015|UIC
|8762017|CET|1|FR||BAREGES|BAREGES||||425359N|29|000400E|||||FRR|8762017|UIC
|8762019|CET|1|FR||ST SULPICE SUR LEZE|ST SULPICE SUR LEZE||||431959N|29|011959E|||||FRR|8762019|UIC
|8763023|CET|1|FR||ST ROMAIN LACHALM|ST ROMAIN LACHALM||||451601N|29|041954E|||||FRR|8763023|UIC
|8763024|CET|1|FR||ST PAL DE MONS|ST PAL DE MONS||||451359N|29|041659E|||||FRR|8763024|UIC
|8763025|CET|1|FR||ST DIDIER EN VELAY|ST DIDIER EN VELAY||||451759N|29|041659E|||||FRR|8763025|UIC
|8763536|CET|1|FR||MONTGENEVRE GARE ROUTIERE|MONTGENEVRE GARE ROU||||445554N|29|064333E|||||FRR|8763536|UIC
|87G0718|CET|1|FR||HOPITAL SUD|HOPITAL SUD||||463903N|29|012600W|||||FRR|8763554|UIC
|87G0132|CET|1|FR||PARC MUNICIPAL|PARC MUNICIPAL||||444949N|29|003137W|||||FRR|8763555|UIC
