85G5249|St. Peterzell, BŠchlistrasse|St. Peterzell, BŠch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5250|BŠchli, Wies|BŠchli, Wies|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5251|Hoffeld, SŠge-Waldbach|Hoffeld, SŠge-Waldb|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5252|Herisau, MŸli|Herisau, MŸli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5253|HŠggenschwil-Winden, Bahnhof|HŠggenschwil-Winden|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5254|Lšmmenschwil, Schšntal|Lšmmenschwil, Schš|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5255|HŠggenschwil, Scheidweg|HŠggenschwil, Schei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5256|St. Gallen, Sšmmerli|St. Gallen, Sšmmerl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5257|St. Gallen, Spisegg|St. Gallen, Spisegg|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5258|Waldkirch, Obergrimm|Waldkirch, Obergrim|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574239|St. Gallen, SchŸtzengarten|St. Gallen, SchŸtze|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5259|Wittenbach, Gommenschwil|Wittenbach, Gommens|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5260|Arbon, Romanshornerstrasse|Arbon, Romanshorner|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5261|KronbŸhl, Kantonalbank|KronbŸhl, Kantonalb|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5262|Wittenbach, Gemeindehaus|Wittenbach, Gemeind|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5263|St. Gallen, RiethŸsli|St. Gallen, RiethŸs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5264|LustmŸhle, Bahnhof|LustmŸhle, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5265|Goldach, Untereggerstrasse|Goldach, Unteregger|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5266|Rorschach, Lšwengarten|Rorschach, Lšwengar|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5267|Horn, Feldschlšssli|Horn, Feldschlšssli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5268|Horn, evang. Kirche|Horn, evang. Kirche|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574282|Rorschach, Langmoosstrasse|Rorschach, Langmoos|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574283|Rorschacherberg, Pflegeheim|Rorschacherberg, Pf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574284|Rorschacherberg, Zelgstrasse|Rorschacherberg, Ze|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574285|Rorschacherberg, Rosenegg|Rorschacherberg, Ro|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5269|Rorschacherberg, Bleichi|Rorschacherberg, Bl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5270|Rorschacherberg, Gemeindehaus|Rorschacherberg, Ge|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5271|Rorschacherberg, Z-Friedhof|Rorschacherberg, Z-|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5272|Thal, Lšwen|Thal, Lšwen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5273|Thal, Linde|Thal, Linde|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5274|Staad SG, Schšnenbach|Staad SG, Schšnenba|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5275|Rorschacherberg, BernerhŸsli|Rorschacherberg, Be|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5276|Sax, Schlšssli|Sax, Schlšssli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5277|FrŸmsen, Stig|FrŸmsen, Stig|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5278|FrŸmsen, Rathaus|FrŸmsen, Rathaus|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5279|FrŸmsen, Frol|FrŸmsen, Frol|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5280|Sennwald, Dornen|Sennwald, Dornen|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5281|TrŸbbach, Bahnhof|TrŸbbach, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5282|TrŸbbach, Haus Dr. Sulser|TrŸbbach, Haus Dr. |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5283|Oberschan,Abzw. Rest. Aufstieg|Oberschan,Abzw. Res|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5284|Oberschan, Abzw. Hotel Alvier|Oberschan, Abzw. Ho|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5285|Schaan, Hilti|Schaan, Hilti|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574354|Tisis, Tšbeleweg|Tisis, Tšbeleweg|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574355|Tisis, Rappenwaldstrasse|Tisis, Rappenwaldst|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574356|Tisis, Letzestrasse|Tisis, Letzestrasse|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574357|Tisis, Leopold-Scheel-Weg|Tisis, Leopold-Sche|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5286|Schaan, Hilcona|Schaan, Hilcona|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5287|Ruggell, Kreuzstrasse|Ruggell, Kreuzstras|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5288|Schellenberg, Eschner RŸtte|Schellenberg, Eschn|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5289|Gamprin, BŸhl|Gamprin, BŸhl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5290|Eschen, BrŸhl|Eschen, BrŸhl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5291|Vaduz, QuŠderle|Vaduz, QuŠderle|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5292|Vaduz, Au|Vaduz, Au|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5293|Vaduz, RŸtti|Vaduz, RŸtti|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5294|Triesen, BŠchlegatter|Triesen, BŠchlegatt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5295|Triesen, SŠga|Triesen, SŠga|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5296|Balzers, Egerta|Balzers, Egerta|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5297|Balzers, Hšfle|Balzers, Hšfle|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5298|Balzers, BrŸckle|Balzers, BrŸckle|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5299|TrŸbbach, Dornau|TrŸbbach, Dornau|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5300|TrŸbbach, Post|TrŸbbach, Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5301|Masescha, Silumstrasse|Masescha, Silumstra|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5302|Triesenberg, TŠscherloch|Triesenberg, TŠsche|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5303|Wangen SZ, Hšfli|Wangen SZ, Hšfli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5304|Uetliburg SG, Ottenhofen|Uetliburg SG, Otten|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5305|Uetliburg SG, Berg-Sion-Str.|Uetliburg SG, Berg-|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5306|Uetliburg SG, Brunnacker|Uetliburg SG, Brunn|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5307|Eggersriet, Ebne Eggersriet|Eggersriet, Ebne Eg|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5308|Rehetobel, Sonder|Rehetobel, Sonder|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5309|St. Gallen, MartinsbrŸcke|St. Gallen, Martins|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5310|St. Gallen, Unterschachen|St. Gallen, Untersc|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5311|Rehetobel, Hšrnlirank|Rehetobel, Hšrnlira|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574462|St. Gallen, Favrestrasse|St. Gallen, Favrest|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5312|ZweibrŸcken (Rehetobel)|ZweibrŸcken (Reheto|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5313|Speicherschwendi, BŠren|Speicherschwendi, B|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5314|St. Gallen, Kantonsspital|St. Gallen, Kantons|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5315|St. Gallen, Marktplatz Bohl|St. Gallen, Marktpl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5316|St. Gallen, GrŸtli|St. Gallen, GrŸtli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5317|Dinhard, GrŸt|Dinhard, GrŸt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5318|GrŸsch, Bahnhof|GrŸsch, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5319|Seewis-Valzeina, Bahnhof|Seewis-Valzeina, Ba|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5320|Seewis Dorf, Parschientsch|Seewis Dorf, Parsch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5321|Chur, St. Antšnierrank|Chur, St. Antšnierr|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5322|Chur, StŠdeli|Chur, StŠdeli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5323|Churwalden, Furnerschhus|Churwalden, Furners|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5324|Churwalden, RŸti|Churwalden, RŸti|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5325|Lenzerheide/Lai, La Riva|Lenzerheide/Lai, La|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5326|Lenzerheide/Lai, Clavadoiras|Lenzerheide/Lai, Cl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5327|Silvaplana, Lej Tscheppa|Silvaplana, Lej Tsc|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5328|MŸnsingen, Industrie/USM|MŸnsingen, Industri|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574522|Rodels-Realta, Bahnhof|Rodels-Realta, Bahn|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5329|Sils im Domleschg, Campi|Sils im Domleschg, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5330|SplŸgen, Abzw. Suretta Seen|SplŸgen, Abzw. Sure|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5331|SplŸgenpass, Berghaus|SplŸgenpass, Bergha|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5332|SplŸgenpass, ital. Zoll|SplŸgenpass, ital. |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5333|Guarda, cumŸn|Guarda, cumŸn|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5334|Tumegl/Tomils, Curschiglias|Tumegl/Tomils, Curs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5335|Tumegl/Tomils, Ortenstein|Tumegl/Tomils, Orte|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5336|Rothenbrunnen, Giuvaulta|Rothenbrunnen, Giuv|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5337|PfŠfers, Eselrank|PfŠfers, Eselrank|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5338|St. Margrethenberg, Tristeli|St. Margrethenberg,|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5339|PfŠfers, Klinik|PfŠfers, Klinik|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5340|PfŠfers, Grosswies|PfŠfers, Grosswies|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5341|Vadura, Abzw. BlŠs|Vadura, Abzw. BlŠs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5342|Sils im Domleschg, Cumparduns|Sils im Domleschg, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5343|Scharans, Dorf|Scharans, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5344|FŸrstenau, FŸrstenaubruck|FŸrstenau, FŸrsten|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5345|FŸrstenau, Dorf|FŸrstenau, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5346|PrŠz, Dalin|PrŠz, Dalin|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5347|PrŠz, Curscheglias|PrŠz, Curscheglias|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5348|PrŠz, Dorf|PrŠz, Dorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5349|Summaprada, Abzw. Hotel Reich|Summaprada, Abzw. H|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5350|GŸn, Abzw. (Safien)|GŸn, Abzw. (Safien)|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5351|Safien, BŠch|Safien, BŠch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5352|Uitikon, WŠngi|Uitikon, WŠngi|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5353|Salouf, Pulens|Salouf, Pulens|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5354|Laschadura|Laschadura|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5355|Champlšnch P1|Champlšnch P1|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5356|Vallun Chafuol P3|Vallun Chafuol P3|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5357|Stabelchod P8|Stabelchod P8|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5358|Tschierv, spv. Minschuns|Tschierv, spv. Mins|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5359|Sta. Maria Val MŸstair, scoula|Sta. Maria Val MŸst|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5360|Sta. Maria Val MŸstair, Sielva|Sta. Maria Val MŸst|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5361|MŸstair, Somvih|MŸstair, Somvih|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5362|BergŸn/Bravuogn, posta|BergŸn/Bravuogn, po|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5363|BergŸn/Bravuogn, staziun|BergŸn/Bravuogn, st|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5364|LŸ, LŸsai|LŸ, LŸsai|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5365|LŸ, cumŸn|LŸ, cumŸn|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5366|Lenzerheide/Lai, Neuhof|Lenzerheide/Lai, Ne|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5367|Vaz/Obervaz, Tranter Moira|Vaz/Obervaz, Trante|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5368|Chur, BrambrŸeschb./Stadthalle|Chur, BrambrŸeschb.|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5369|Chur, Strassenverkehrsamt|Chur, Strassenverke|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5370|Chur, KalchbŸhl|Chur, KalchbŸhl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5371|Flims Waldhaus, Promenada|Flims Waldhaus, Pro|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5372|Urmein, RŸnggli|Urmein, RŸnggli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5373|Tschappina, Untertschappina|Tschappina, Unterts|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5374|Chur, Heiligkreuz|Chur, Heiligkreuz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5375|Maladers, alte Post|Maladers, alte Post|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5376|Peist, Schulhaus|Peist, Schulhaus|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5377|Avers, Cršt|Avers, Cršt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5378|Avers, PŸrt|Avers, PŸrt|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5379|BergŸn/Bravuogn, Tuors Davant|BergŸn/Bravuogn, Tu|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5380|BergŸn/Bravuogn, Tuors Chants|BergŸn/Bravuogn, Tu|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574737|Strada i. E., San Niclˆ|Strada i. E., San N|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5381|GrŸsch, Oberdorf|GrŸsch, Oberdorf|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5382|Waldegg, Katholische Kirche|Waldegg, Katholisch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5383|Valzeina, Engisch Gada|Valzeina, Engisch G|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574754|Schiers, Schulhaus Farb|Schiers, Schulhaus |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5384|Flumserberg Saxli, Stegen|Flumserberg Saxli, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5385|Flumserberg Saxli, Mutten|Flumserberg Saxli, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5386|Flumserberg Portels, Hšfli|Flumserberg Portels|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5387|Flumserberg Portels, Richtersr|Flumserberg Portels|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5388|Flumserberg Saxli, Saxlirank|Flumserberg Saxli, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5389|Flumserberg Bergheim, Alpenhof|Flumserberg Berghei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5390|Prada|Prada|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5391|S. Carlo (Poschiavo), Austrini|S. Carlo (Poschiavo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5392|S. Carlo (Poschiavo), Fermata|S. Carlo (Poschiavo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5393|RaviscŽ|RaviscŽ|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5394|La Ršsa|La Ršsa|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5395|Ospizio Bernina, Albergo|Ospizio Bernina, Al|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574809|Ospizio Bernina, Stazione|Ospizio Bernina, St|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5396|Mels, MŸhleboden|Mels, MŸhleboden|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5397|Weisstannen, HolzbrŸcke|Weisstannen, Holzbr|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5398|Davos Frauenkirch, Gadenstatt|Davos Frauenkirch, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5399|Davos Glaris, ArdŸsch|Davos Glaris, ArdŸs|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5400|Davos Monstein, Schmelzboden|Davos Monstein, Sch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5401|Schmitten (Albula), Innerdorf|Schmitten (Albula),|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5402|Alvaneu Dorf, Crappa Naira|Alvaneu Dorf, Crapp|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5403|Brienz/Brinzauls, Belfort|Brienz/Brinzauls, B|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5404|Tschierv, SŸsom Tschierv|Tschierv, SŸsom Tsc|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5405|Oberhelfenschwil, Metzwil|Oberhelfenschwil, M|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5406|Alvaschein, GipsmŸhle|Alvaschein, GipsmŸh|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5407|Schmitten (Albula), Chappali|Schmitten (Albula),|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574873|Surava, Abzw. Bahnhof|Surava, Abzw. Bahnh|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5408|Flims Dorf, Spielplatz Plaids|Flims Dorf, Spielpl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5409|Araschgen, Kronenhof|Araschgen, Kronenho|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5410|Disentis/MustŽr, staziun/posta|Disentis/MustŽr, st|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5411|Disentis/MustŽr, Punt Russein|Disentis/MustŽr, Pu|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5412|Disentis/MustŽr, Madernal|Disentis/MustŽr, Ma|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5413|Disentis/MustŽr, Fontanivas|Disentis/MustŽr, Fo|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5414|Thusis, Compogna Schulhaus|Thusis, Compogna Sc|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5415|Says, LŠtsch|Says, LŠtsch|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5416|Says, BŸel|Says, BŸel|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574937|Pontresina, Schlossgarage|Pontresina, Schloss|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8574944|Celerina, Cresta Palace|Celerina, Cresta Pa|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5417|St. Moritz, BŠren|St. Moritz, BŠren|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5418|St. Moritz, Schulhausplatz|St. Moritz, Schulha|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5419|St. Moritz Bad, Reithalle|St. Moritz Bad, Rei|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5420|St. Moritz Bad, Campingplatz|St. Moritz Bad, Cam|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5421|Surlej, BrŸcke|Surlej, BrŸcke|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5422|Sils/Segl Maria, Seglias|Sils/Segl Maria, Se|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5423|Casaccia, Lšbbia|Casaccia, Lšbbia|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5424|Stampa, Pal|Stampa, Pal|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5425|Promontogno, Ospedale Flin|Promontogno, Ospeda|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5426|Bever, Dorfzentrum|Bever, Dorfzentrum|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5427|Pontresina, PalŸ|Pontresina, PalŸ|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5428|Bernina Diavolezza, Bahnhof|Bernina Diavolezza,|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5429|Cumbel, Casa Miraval|Cumbel, Casa Mirava|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5430|Obersaxen, ChummenbŸel|Obersaxen, Chummenb|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5431|Uitikon Waldegg, Bahnhof|Uitikon Waldegg, Ba|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5432|Morissen, center communal|Morissen, center co|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5433|Pitasch, Mulin da Pitasch|Pitasch, Mulin da P|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5434|Vals, Camp|Vals, Camp|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5435|Vals, VallŽ|Vals, VallŽ|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
8575051|Rueun, staziun|Rueun, staziun|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5436|Waltensburg/Vuorz, Crap Bargis|Waltensburg/Vuorz, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5437|Waltensburg/Vuorz, Demvitg|Waltensburg/Vuorz, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5438|Waltensburg/Vuorz, Sumvitg|Waltensburg/Vuorz, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5439|Waltensburg/Vuorz, Ucliva|Waltensburg/Vuorz, |29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5440|Tavanasa-Breil/Brigels,staziun|Tavanasa-Breil/Brig|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5441|Buchen im PrŠttigau, Oberdorf|Buchen im PrŠttigau|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5442|Buchen im PrŠttigau, Terfals|Buchen im PrŠttigau|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5443|Pragg, BŠnkli|Pragg, BŠnkli|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5444|Furna, GŠrbi|Furna, GŠrbi|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5445|KŸblis, Bahnhof|KŸblis, Bahnhof|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5446|Ascharina, AlpbachbrŸcke|Ascharina, Alpbachb|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5447|St. Antšnien, Waldheim|St. Antšnien, Waldh|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5448|St. Antšnien, Meierhof|St. Antšnien, Meier|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5449|KŸblis, Dorfplatz|KŸblis, Dorfplatz|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5450|Conters im PrŠttigau, Brunnen|Conters im PrŠttiga|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5451|Conters im PrŠttigau,Cafilonga|Conters im PrŠttiga|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5452|Conters im PrŠttigau, Malutt|Conters im PrŠttiga|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5453|Vella, Sumsiaras|Vella, Sumsiaras|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
85G5454|Disentis/MustŽr, Claustra|Disentis/MustŽr, Cl|29|CET|000000N|000000E|||||CH|||||1234567|1|AMA
