UIC	662175	662175	662175			NVS
UIC	662895	662895	662895			NVS
UIC	663375	663375	663375			NVS
UIC	663439	663439	663439			NVS
UIC	663590	663590	663590			NVS
UIC	663670	663670	663670			NVS
UIC	663987	663987	663987			NVS
UIC	664390	664390	664390			NVS
UIC	664727	664727	664727			NVS
UIC	666895	666895	666895			NVS
UIC	8005284	8005284	8005284			NVS
UIC	669190	669190	669190			NVS
UIC	671670	671670	671670			NVS
UIC	8007093	8007093	8007093			NVS
UIC	672390	672390	672390			NVS
UIC	672727	672727	672727			NVS
UIC	676532	676532	676532			NVS
UIC	677019	677019	677019			NVS
UIC	677026	677026	677026			NVS
UIC	677902	677902	677902			NVS
UIC	677903	677903	677903			NVS
UIC	677904	677904	677904			NVS
UIC	682035	682035	682035			NVS
UIC	684390	684390	684390			NVS
UIC	686095	686095	686095			NVS
UIC	686870	686870	686870			NVS
UIC	688727	688727	688727			NVS
UIC	8007262	8007262	8007262			NVS
UIC	691510	691510	691510			NVS
UIC	693307	693307	693307			NVS
UIC	694058	694058	694058			NVS
UIC	694870	694870	694870			NVS
UIC	695927	695927	695927			NVS
UIC	696052	696052	696052			NVS
UIC	696053	696053	696053			NVS
UIC	696055	696055	696055			NVS
UIC	696059	696059	696059			NVS
UIC	696060	696060	696060			NVS
UIC	696067	696067	696067			NVS
UIC	696068	696068	696068			NVS
UIC	696069	696069	696069			NVS
UIC	696073	696073	696073			NVS
UIC	696081	696081	696081			NVS
UIC	696084	696084	696084			NVS
UIC	696085	696085	696085			NVS
UIC	696087	696087	696087			NVS
UIC	696088	696088	696088			NVS
UIC	696089	696089	696089			NVS
UIC	696091	696091	696091			NVS
UIC	696094	696094	696094			NVS
UIC	696097	696097	696097			NVS
UIC	696099	696099	696099			NVS
UIC	696101	696101	696101			NVS
UIC	696106	696106	696106			NVS
UIC	696110	696110	696110			NVS
UIC	696112	696112	696112			NVS
UIC	696311	696311	696311			NVS
UIC	696710	696710	696710			NVS
UIC	699772	699772	699772			NVS
UIC	700558	700558	700558			NVS
UIC	703575	703575	703575			NVS
UIC	704158	704158	704158			NVS
UIC	704159	704159	704159			NVS
UIC	704161	704161	704161			NVS
UIC	704926	704926	704926			NVS
UIC	720323	720323	720323			NVS
UIC	721187	721187	721187			NVS
UIC	721270	721270	721270			NVS
UIC	721674	721674	721674			NVS
UIC	8007424	8007424	8007424			NVS
UIC	721697	721697	721697			NVS
UIC	721699	721699	721699			NVS
UIC	8007473	8007473	8007473			NVS
UIC	721700	721700	721700			NVS
UIC	8007481	8007481	8007481			NVS
UIC	721787	721787	721787			NVS
UIC	722063	722063	722063			NVS
UIC	722776	722776	722776			NVS
UIC	723774	723774	723774			NVS
UIC	724001	724001	724001			NVS
UIC	724002	724002	724002			NVS
UIC	726279	726279	726279			NVS
UIC	726467	726467	726467			NVS
UIC	728150	728150	728150			NVS
UIC	731078	731078	731078			NVS
UIC	731088	731088	731088			NVS
UIC	731457	731457	731457			NVS
UIC	731618	731618	731618			NVS
UIC	731652	731652	731652			NVS
UIC	731675	731675	731675			NVS
UIC	731684	731684	731684			NVS
UIC	731687	731687	731687			NVS
UIC	731740	731740	731740			NVS
UIC	731782	731782	731782			NVS
UIC	731812	731812	731812			NVS
UIC	732076	732076	732076			NVS
UIC	732266	732266	732266			NVS
UIC	732305	732305	732305			NVS
UIC	732434	732434	732434			NVS
UIC	732441	732441	732441			NVS
UIC	732509	732509	732509			NVS
UIC	732587	732587	732587			NVS
UIC	732592	732592	732592			NVS
UIC	732596	732596	732596			NVS
UIC	732693	732693	732693			NVS
UIC	732842	732842	732842			NVS
UIC	732852	732852	732852			NVS
UIC	732862	732862	732862			NVS
UIC	732936	732936	732936			NVS
UIC	733048	733048	733048			NVS
UIC	733077	733077	733077			NVS
UIC	733091	733091	733091			NVS
UIC	733094	733094	733094			NVS
UIC	733099	733099	733099			NVS
UIC	733124	733124	733124			NVS
UIC	733229	733229	733229			NVS
UIC	733231	733231	733231			NVS
UIC	733375	733375	733375			NVS
UIC	733449	733449	733449			NVS
UIC	733455	733455	733455			NVS
UIC	733471	733471	733471			NVS
UIC	733563	733563	733563			NVS
UIC	736607	736607	736607			NVS
UIC	737039	737039	737039			NVS
UIC	738713	738713	738713			NVS
UIC	738766	738766	738766			NVS
