NVS	UIC	499551	499551	Markushof, Bad Belli	Markushof, Bad Belli	29	CET	474354N	073315E					DE						1
NVS	UIC	499573	499573	Rathaus, Weil am Rhe	Rathaus, Weil am Rhe	29	CET	473532N	073639E					DE						1
NVS	UIC	499577	499577	Jechtingen Ortschaft	Jechtingen Ortschaft	29	CET	480710N	073625E					DE						1
NVS	UIC	499589	499589	Evangelische Kirche,	Evangelische Kirche,	29	CET	484719N	092030E					DE						1
NVS	UIC	499595	499595	Moosmatt, Badenweile	Moosmatt, Badenweile	29	CET	474831N	074126E					DE						1
NVS	UIC	499608	499608	Parkplatz West, Bade	Parkplatz West, Bade	29	CET	474758N	073958E					DE						1
NVS	UIC	499640	499640	Vitteler Platz, Bade	Vitteler Platz, Bade	29	CET	474814N	074032E					DE						1
NVS	UIC	499644	499644	Oberweiler, Badenwei	Oberweiler, Badenwei	29	CET	474830N	074015E					DE						1
NVS	UIC	499647	499647	Sportbad, Badenweile	Sportbad, Badenweile	29	CET	474834N	074042E					DE						1
NVS	UIC	499660	499660	Wohn-Schick, Rottwei	Wohn-Schick, Rottwei	29	CET	480853N	083832E					DE						1
NVS	UIC	499699	499699	Lehrstraße, Rottweil	Lehrstraße, Rottwei	29	CET	480942N	083850E					DE						1
NVS	UIC	500001	500001	Hauptbahnhof ZOB, Fr	Hauptbahnhof ZOB, Fr	29	CET	475840N	075412E					DE						1
NVS	UIC	500045	500045	Wasenweiler Sonne, I	Wasenweiler Sonne, I	29	CET	480305N	074051E					DE						1
NVS	UIC	500046	500046	Winzerstube, Ihringe	Winzerstube, Ihringe	29	CET	480233N	073903E					DE						1
NVS	UIC	500047	500047	Stockbrunnen, Ihring	Stockbrunnen, Ihring	29	CET	480243N	073846E					DE						1
NVS	UIC	500077	500077	Mundingen B3, Emmend	Mundingen B3, Emmend	29	CET	480742N	074942E					DE						1
NVS	UIC	500145	500145	Buchholz Kirche, Wal	Buchholz Kirche, Wal	29	CET	480451N	075500E					DE						1
NVS	UIC	500189	500189	Niederwinden Schule,	Niederwinden Schule,	29	CET	480829N	080111E					DE						1
NVS	UIC	500230	500230	Wolfenweiler B3, Sch	Wolfenweiler B3, Sch	29	CET	475733N	074553E					DE						1
NVS	UIC	500235	500235	Buchholz Vogesenstra	Buchholz Vogesenstra	29	CET	480452N	075444E					DE						1
NVS	UIC	500251	500251	Oberwinden Adler, Wi	Oberwinden Adler, Wi	29	CET	480914N	080231E					DE						1
NVS	UIC	500355	500355	Im Grün, Bad Krozing	Im Grün, Bad Krozin	29	CET	475459N	074206E					DE						1
NVS	UIC	500394	500394	Ilbenstraße, Furtwan	Ilbenstraße, Furtwa	29	CET	480252N	081156E					DE						1
NVS	UIC	8002160	80G0154	Furtwangen	Furtwangen	29	CET	480258N	081156E					DE						2
NVS	UIC	500640	500640	Bonnevilleplatz, Sta	Bonnevilleplatz, Sta	29	CET	475251N	074348E					DE						1
NVS	UIC	500729	500729	Kur Stift, Bad Dürrh	Kur Stift, Bad Dürr	29	CET	480144N	083151E					DE						1
NVS	UIC	500730	500730	Adlerplatz II, Bad D	Adlerplatz II, Bad D	29	CET	480125N	083146E					DE						1
NVS	UIC	501311	501311	Adlerplatz I, Bad Dü	Adlerplatz I, Bad D	29	CET	480125N	083146E					DE						1
NVS	UIC	8000699	8000699	Bad Dürrheim	Bad Dürrheim	29	CET	480124N	083146E					DE						2
NVS	UIC	500785	500785	Klengen Hauptstraße,	Klengen Hauptstraße	29	CET	480020N	082803E					DE						1
NVS	UIC	500787	500787	Kirchdorf Apotheke,	Kirchdorf Apotheke,	29	CET	480056N	082812E					DE						1
NVS	UIC	500846	500846	Bahnhof, St. Georgen	Bahnhof, St. Georgen	29	CET	480939N	081808E					DE						1
NVS	UIC	500857	500857	Frejusstraße/Abzw. B	Frejusstraße/Abzw. 	29	CET	480815N	081417E					DE						1
NVS	UIC	500865	500865	Haus des Gastes, Sch	Haus des Gastes, Sch	29	CET	480831N	081153E					DE						1
NVS	UIC	500872	500872	Auf'm Bühl, Schönwal	Auf'm Bühl, Schönw	29	CET	480626N	081222E					DE						1
NVS	UIC	500877	500877	Arche, Furtwangen im	Arche, Furtwangen im	29	CET	480324N	081211E					DE						1
NVS	UIC	500946	500946	Schiltachstraße, Sch	Schiltachstraße, Sc	29	CET	481353N	082257E					DE						1
NVS	UIC	501018	501018	Stadtarchiv, Schramb	Stadtarchiv, Schramb	29	CET	481356N	082255E					DE						1
NVS	UIC	500959	500959	Tuttlinger Straße 8,	Tuttlinger Straße 8	29	CET	480356N	084545E					DE						1
NVS	UIC	500961	500961	Balgheim(Württ) Tutt	Balgheim(Württ) Tut	29	CET	480352N	084550E					DE						1
NVS	UIC	500966	500966	B14, Rietheim-Weilhe	B14, Rietheim-Weilhe	29	CET	480217N	084636E					DE						1
NVS	UIC	500967	500967	Untere Hauptstraße,	Untere Hauptstraße,	29	CET	480218N	084638E					DE						1
NVS	UIC	501013	501013	Sulgen Rose, Schramb	Sulgen Rose, Schramb	29	CET	481341N	082508E					DE						1
NVS	UIC	501014	501014	Hans Sachs, Schrambe	Hans Sachs, Schrambe	29	CET	481355N	082359E					DE						1
NVS	UIC	501015	501015	HAU, Schramberg	HAU, Schramberg	29	CET	481346N	082333E					DE						1
NVS	UIC	501016	501016	Paradiesplatz, Schra	Paradiesplatz, Schra	29	CET	481343N	082315E					DE						1
NVS	UIC	501017	501017	Karl-Diehl-Halle, Sc	Karl-Diehl-Halle, Sc	29	CET	481342N	082304E					DE						1
NVS	UIC	501021	501021	Schloss, Schramberg	Schloss, Schramberg	29	CET	481342N	082303E					DE						1
NVS	UIC	501027	501027	Realschule, Schrambe	Realschule, Schrambe	29	CET	481329N	082310E					DE						1
NVS	UIC	501034	501034	Grüner Baum, Schramb	Grüner Baum, Schram	29	CET	481347N	082411E					DE						1
NVS	UIC	501070	501070	Sulgen Berufsschule,	Sulgen Berufsschule,	29	CET	481337N	082533E					DE						1
NVS	UIC	501114	501114	Kläranlage, Schrambe	Kläranlage, Schramb	29	CET	481443N	082231E					DE						1
NVS	UIC	501138	501138	Sulgen Heuwies, Schr	Sulgen Heuwies, Schr	29	CET	481331N	082640E					DE						1
NVS	UIC	501178	501178	Gymnasium, Schramber	Gymnasium, Schramber	29	CET	481316N	082313E					DE						1
NVS	UIC	501188	501188	Landratsamt, Rottwei	Landratsamt, Rottwei	29	CET	480943N	083754E					DE						1
NVS	UIC	501216	501216	Friedrichschule, Fur	Friedrichschule, Fur	29	CET	480315N	081217E					DE						1
NVS	UIC	501275	501275	Allmendstraße, Furtw	Allmendstraße, Furt	29	CET	480257N	081257E					DE						1
NVS	UIC	501340	501340	Busbahnhof, Schrambe	Busbahnhof, Schrambe	29	CET	481322N	082306E					DE						1
NVS	UIC	501380	501380	Bietingen Dorfstraße	Bietingen Dorfstraß	29	CET	474419N	084401E					DE						1
NVS	UIC	501680	501680	Bietingen Hohackerst	Bietingen Hohackerst	29	CET	474420N	084405E					DE						1
NVS	UIC	501381	501381	Böhringen Kirche, Ra	Böhringen Kirche, R	29	CET	474509N	085558E					DE						1
NVS	UIC	501412	501412	Rielasinger Str., Si	Rielasinger Str., Si	29	CET	474514N	085024E					DE						1
NVS	UIC	501448	501448	Bahnhof, Mühlheim an	Bahnhof, Mühlheim a	29	CET	480123N	085318E					DE						1
NVS	UIC	501455	501455	ZOB, Radolfzell am B	ZOB, Radolfzell am B	29	CET	474425N	085753E					DE						1
NVS	UIC	501518	501518	Markelfingen Radolfz	Markelfingen Radolfz	29	CET	474434N	090019E					DE						1
NVS	UIC	501549	501549	Nendingen Hirsch, Tu	Nendingen Hirsch, Tu	29	CET	480019N	085132E					DE						1
