8301300	Capo Bonifati	29	39,558418	15,873809	8301300	Capo Bonifati	29		IT	1
8301418	Calopezzati	29	39,578997	16,819205	8301418	Calopezzati	29		IT	1
8300290	Rossano	29	39,602834	16,6408	8300290	Rossano	29		IT	1
8301679	Mirto-Crosia	29	39,604714	16,777299	8301679	Mirto-Crosia	29		IT	1
8301851	Pabillonis	29	39,610891	8,740961	8301851	Pabillonis	29		IT	1
8300852	Belvedere Marittimo	29	39,616961	15,852874	8300852	Belvedere Marittimo	29		IT	1
8300822	Corigliano Calabro	29	39,628105	16,514872	8300822	Corigliano Calabro	29		IT	1
8302295	Uras-Mogoro	29	39,69255	8,696354	8302295	Uras-Mogoro	29		IT	1
8302438	Spezzano Albanese Terme	29	39,711815	16,28984	8302438	Spezzano Albanese T	29		IT	1
8300329	Sibari	29	39,749308	16,456301	8300329	Sibari	29		IT	1
8301792	Marcellina-Verbicaro-Orsomarso	29	39,767145	15,822591	8301792	Marcellina-Verbicar	29		IT	1
8302368	Villapiana-Torre Cerchiara	29	39,790617	16,479398	8302368	Villapiana-Torre Ce	29		IT	1
8302354	Villapiana Lido	29	39,825605	16,499638	8302354	Villapiana Lido	29		IT	1
8301052	Trebisacce	29	39,865501	16,532253	8301052	Trebisacce	29		IT	1
8301902	Praja-Ajeta-Tortora	29	39,90077	15,780387	8301902	Praja-Ajeta-Tortora	29		IT	1
8300038	Oristano	29	39,90188	8,603989	8300038	Oristano	29		IT	1
8301147	Amendolara-Oriolo	29	39,933854	16,602944	8301147	Amendolara-Oriolo	29		IT	1
8302215	Solarussa	29	39,952388	8,679801	8302215	Solarussa	29		IT	1
8300821	Roseto-Capo Spulico	29	39,972459	16,62037	8300821	Roseto-Capo Spulico	29		IT	1
8300317	Maratea	29	39,994833	15,710138	8300317	Maratea	29		IT	1
8301123	Acquafredda	29	40,034808	15,672436	8301123	Acquafredda	29		IT	1
8300909	Policastro Bussentino	29	40,076792	15,52857	8300909	Policastro Bussenti	29		IT	1
8301858	Paulilatino	29	40,077315	8,775793	8301858	Paulilatino	29		IT	1
8300333	Sapri	29	40,077964	15,627764	8300333	Sapri	29		IT	1
8300860	Centola	29	40,090503	15,346623	8300860	Centola	29		IT	1
8302009	Rocca Imperiale	29	40,100065	16,615566	8302009	Rocca Imperiale	29		IT	1
8300805	Abbasanta	29	40,126772	8,81605	8300805	Abbasanta	29		IT	1
8309911	Lagonegro	29	40,128257	15,765801	8309911	Lagonegro	29		IT	1
8301050	Nova Siri-Rotondella	29	40,130382	16,643956	8301050	Nova Siri-Rotondell	29		IT	1
8300570	Ascea	29	40,141226	15,172629	8300570	Ascea	29		IT	1
8301051	Policoro-Tursi	29	40,207271	16,689093	8301051	Policoro-Tursi	29		IT	1
8302397	Casalbuono	29	40,212936	15,683964	8302397	Casalbuono	29		IT	1
8301227	Borore	29	40,218907	8,809596	8301227	Borore	29		IT	1
8301838	Omignano-Salento	29	40,252914	15,134193	8301838	Omignano-Salento	29		IT	1
8302131	Scanzano Jonico-Montalbano Jonico	29	40,253459	16,705376	8302131	Scanzano Jonico-Mon	29		IT	1
8300456	Macomer	29	40,268645	8,772699	8300456	Macomer	29		IT	1
8301659	Marconia	29	40,316955	16,752203	8301659	Marconia	29		IT	1
8300272	Lecce	29	40,345803	18,165817	8300272	Lecce	29		IT	1
8300413	Metaponto	29	40,368578	16,815009	8300413	Metaponto	29		IT	1
8302389	Bernalda	29	40,397558	16,682295	8302389	Bernalda	29		IT	1
8302425	Sala Consilina	29	40,405151	15,573315	8302425	Sala Consilina	29		IT	1
8300442	Trepuzzi	29	40,409919	18,076621	8300442	Trepuzzi	29		IT	1
8301225	Bonorva	29	40,417701	8,760639	8301225	Bonorva	29		IT	1
8302421	Pisticci	29	40,420885	16,552227	8302421	Pisticci	29		IT	1
8300858	Paestum	29	40,421711	15,014508	8300858	Paestum	29		IT	1
