8300809|Ceprano-Falvaterra|29|8300809|41,523774|13,522598|IT|1
8300260|Roccasecca|29|8300260|41,526387|13,645715|IT|1
8302798|Amendola|29|8302798|41,532488|15,776284|IT|1
8300808|Castro-Pofi-Vallecorsa|29|8300808|41,53296|13,410775|IT|1
8300258|Latina|29|8300258|41,538186|12,946291|IT|1
8302523|Colfelice|29|8302523|41,555096|13,601888|IT|1
8300807|Ceccano|29|8300807|41,573482|13,336265|IT|1
8302457|Arce|29|8302457|41,583443|13,572554|IT|1
8302500|Carpinone|29|8302500|41,588164|14,326877|IT|1
8302455|Aprilia|29|8302455|41,592396|12,639188|IT|1
8302559|Isernia|29|8302559|41,59713|14,235587|IT|1
8302539|Fontana Liri Inferiore|29|8302539|41,608936|13,556778|IT|1
8302538|Fontana Liri|29|8302538|41,610071|13,550168|IT|1
8302701|Siponto|29|8302701|41,613107|15,89572|IT|1
