OBB TH code,OBB TH name,OBB TH type,OBB latitude,OBB longitude,ACR TH code,ACR TH name,ACR TH type,PRESENT ON AMR DEMO?,STH country,ACR TH country,ACR_Station Mapped same country?
8070041,Liederbach-Süd,railway,"50,115419","8,501678",8070041,Liederbach-Sud,railway,,DE,DE,
8002568,Hammelburg Ost,railway,"50,115889","9,902111",8002568,Hammelburg Ost,railway,,DE,DE,
8004013,Michelaubrück,railway,"50,116712","9,767679",8004013,Michelaubrück,railway,,DE,DE,
8002341,Gräfendorf,railway,"50,118279","9,737162",8002341,Gräfendorf,railway,,DE,DE,
8007159,Liederbach,railway,"50,118573","8,486465",8007159,Liederbach,railway,,DE,DE,
8002042,Frankfurt(Main)West,railway,"50,118864","8,639335",8002042,Frankfurt - am - Main West,railway,,DE,DE,
8004112,Mühlheim(Main),railway,"50,119277","8,837646",8004112,Mühlheim (Main),railway,,DE,DE,
8002567,Hammelburg,railway,"50,120041","9,882966",8002567,Hammelburg,railway,,DE,DE,
8070088,Mühlheim(Main)-Dietesheim,railway,"50,120519","8,857998",8070088,Muhlheim(Main)-Dietesheim,railway,,DE,DE,
8005706,Steinheim(Main),railway,"50,121369","8,906852",8005706,Steinheim(Main),railway,,DE,DE,
8003763,Ludwigschorgast,railway,"50,121624","11,557252",8003763,Ludwigschorgast,railway,,DE,DE,
8006548,Wolfgang(Kr Hanau),railway,"50,123107","8,957469",8006548,Wolfgang(Kr Hanau),railway,,DE,DE,
8002052,Frankfurt-Rödelheim,railway,"50,124615","8,607026",8002052,Frankfurt-Rödelheim,railway,,DE,DE,
8007160,Kelkheim-Münster,railway,"50,124874","8,461687",8007160,Kelkheim-Munster,railway,,DE,DE,
8006380,Westheim-Langendorf,railway,"50,125775","9,932748",8006380,Westheim-Langendorf,railway,,DE,DE,
8005798,Sulzbach(Taunus),railway,"50,129833","8,527989",8005798,Sulzbach(Taunus),railway,,DE,DE,
8006017,Untersteinach(b Stadtsteinach),railway,"50,129846","11,528122",8006017,Untersteinach(B Stadtsteinach),railway,,DE,DE,
8001620,Ebenhausen(Unterfr),railway,"50,131305","10,13804",8097620,Ebenhausen(ufr),railway,,DE,DE,
8002573,Hanau West,railway,"50,131949","8,908818",8002573,Hanau West,railway,,DE,DE,
8001871,Eschborn Süd,railway,"50,133563","8,578487",8001871,Eschborn Süd,railway,,DE,DE,
8007161,Kelkheim,railway,"50,137284","8,447663",8007161,Kelkheim,railway,,DE,DE,
8005799,Sulzbach(Taunus)Nord,railway,"50,139399","8,518195",8005799,Sulzbach(Taunus)Nord,railway,,DE,DE,
8002572,Hanau Nord,railway,"50,141433","8,925848",8002572,Hanau Nord,railway,,DE,DE,
8004629,Oerlenbach,railway,"50,143278","10,130921",8004629,Oerlenbach,railway,,DE,DE,
8000752,Bad Soden(Taunus),railway,"50,143406","8,504128",8000752,Bad Soden (Taunus),railway,,DE,DE,
8002574,Hanau-Wilhelmsbad,railway,"50,143872","8,88325",8002574,Hanau-Wilhelmsbad,railway,,DE,DE,
8075983,Cochem(Mosel) KD,railway,"50,14668","7,167545",8075983,Cochem(Mosel) Kd,railway,,DE,DE,
8007162,Kelkheim-Hornau,railway,"50,14702","8,44454",8007162,Kelkheim-Hornau,railway,,DE,DE,
8004402,Rodenbach(b Hanau),railway,"50,147267","9,01256",8004402,Rodenbach (b Hanau),railway,,DE,DE,
8004174,Mürlenbach,railway,"50,148782","6,601548",8004174,Mürlenbach,railway,,DE,DE,
8001293,Burgsinn,railway,"50,150317","9,656067",8001293,Burgsinn,railway,,DE,DE,
8075961,St Goar KD,railway,"50,151688","7,71498",8075961,St Goar Kd,railway,,DE,DE,
8001340,Cochem(Mosel),railway,"50,153092","7,166738",8056234,COCHEM (MOSEL),railway,,DE,DE,
8075960,St Goarshausen KD,railway,"50,153684","7,716466",8075960,St Goarshausen Kd,railway,,DE,DE,
8004380,Niederhöchstadt,railway,"50,154198","8,547237",8004380,Niederhöchstadt,railway,,DE,DE,
8005455,Schwalbach(Taunus)Limes,railway,"50,154354","8,52797",8005455,Schwalbach(Taunus)Limes,railway,,DE,DE,
8005674,Stammbach,railway,"50,154633","11,704894",8005674,Stammbach,railway,,DE,DE,
8004011,Michelau(Oberfr),railway,"50,15498","11,116245",8004011,Michelau (Oberfranken),railway,,DE,DE,
8004400,Niedernhausen(Taunus),railway,"50,159697","8,312879",8004400,Niedernhausen (Taunus),railway,,DE,DE,
8005456,Schwalbach(Taunus)Nord,railway,"50,15986","8,534777",8005456,Schwalbach(Taunus)Nord,railway,,DE,DE,
8003270,Kirchenlamitz Ost,railway,"50,165496","11,985965",8003270,Kirchenlamitz Ost,railway,,DE,DE,
8005391,Schney,railway,"50,166202","11,073623",8005391,Schney,railway,,DE,DE,
8005199,Rottershausen,railway,"50,166441","10,166333",8005199,Rottershausen,railway,,DE,DE,
8004979,Redwitz(Rodach),railway,"50,168831","11,207288",8004979,Redwitz(Rodach),railway,,DE,DE,
8004859,Pommern(Mosel),railway,"50,169298","7,269836",8004859,Pommern(Mosel),railway,,DE,DE,
8007163,Schneidhain,railway,"50,172739","8,45214",8007163,Schneidhain,railway,,DE,DE,
8096828,Kronberg (Taunus) Süd,railway,"50,173171","8,529416",8096828,Kronberg (Taunus) Sud,railway,,DE,DE,
8006304,OberurselWeißkirchen/Steinbach,railway,"50,173246","8,586918",8006304,Oberurselweisskirchen/Steinbach,railway,,DE,DE,
8087063,Kronberg (Taunus) Süd (Namensersatz Deutschland),railway,"50,173304","8,529183",8087063,Kronberg (Taunus) Sud (Namensersatz Deutschland),railway,,DE,DE,
8001690,Ehr,railway,"50,17572","7,571324",8001690,Ehr,railway,,DE,DE,
8007164,Königstein(Taunus),railway,"50,177917","8,468693",8007164,Konigstein(Taunus),railway,,DE,DE,
8004395,Niedermittlau,railway,"50,178609","9,109264",8004395,Niedermittlau,railway,,DE,DE,
8000761,Bad Vilbel Süd,railway,"50,178696","8,733477",8000761,Bad Vilbel Süd,railway,,DE,DE,
8005516,Selb Nord,railway,"50,178915","12,134605",8005516,Selb Nord,railway,,DE,DE,
8003179,Treis-Karden,railway,"50,179836","7,299635",8003179,Treis-Karden,railway,,DE,DE,
8003447,Kronberg(Taunus),railway,"50,179919","8,516874",8003447,Kronberg (Taunus),railway,,DE,DE,
8004101,Müden(Mosel),railway,"50,18486","7,339393",8004101,Müden (Mosel),railway,,DE,DE,
8087064,Oberursel-Stierstadt,railway,"50,185688","8,584694",8087064,Oberursel-Stierstadt,railway,,DE,DE,
8001199,Bruchköbel,railway,"50,186189","8,919293",8001199,Bruchköbel,railway,,DE,DE,
8003241,Kestert,railway,"50,187065","7,648978",8003241,Kestert,railway,,DE,DE,
8005518,Selb-Plößberg,railway,"50,188948","12,119884",8005518,Selb-Plossberg,railway,,DE,DE,
8004126,Münchberg,railway,"50,189043","11,790667",8095617,Muenchberg,railway,,DE,DE,
8075981,Moselkern KD,railway,"50,1895","7,368815",8075981,Moselkern Kd,railway,,DE,DE,
8002526,Hailer-Meerholz,railway,"50,189671","9,150665",8002526,Hailer-Meerholz,railway,,DE,DE,
8003472,Küps,railway,"50,195886","11,268337",8003472,Küps,railway,,DE,DE,
8004523,Schöneck-Oberdorfelden,railway,"50,196149","8,823385",8004523,Schoneck-Oberdorfelden,railway,,DE,DE,
8002004,Boppard-Fleckertshöhe,railway,"50,197925","7,577889",8002004,Boppard-Fleckertshöhe,railway,,DE,DE,
8005412,Schönwald(Oberfr),railway,"50,199055","12,096647",8005412,Schonwald(Oberfr),railway,,DE,DE,
8004596,Oberursel(Taunus),railway,"50,199423","8,589409",8011133,OBERURSEL(TAUN),railway,,DE,DE,
8005967,Unfriedsdorf,railway,"50,199537","11,752578",8005967,Unfriedsdorf,railway,,DE,DE,
8003255,Schöneck-Kilianstädten,railway,"50,201787","8,84042",8003255,Schöneck-Kilianstädten,railway,,DE,DE,
8000742,Boppard-Bad Salzig,railway,"50,205251","7,635481",8000742,Boppard-Bad Salzig,railway,,DE,DE,
8003681,Lieblos,railway,"50,207104","9,14402",8003681,Lieblos,railway,,DE,DE,
8001514,Dortelweil,railway,"50,207503","8,751145",8001514,Dortelweil,railway,,DE,DE,
8002019,Förbau,railway,"50,207519","11,910685",8002019,Förbau,railway,,DE,DE,
8075959,Bad Salzig KD,railway,"50,207622","7,634403",8075959,Bad Salzig Kd,railway,,DE,DE,
8002532,Haitz-Höchst,railway,"50,208634","9,226821",8002532,Haitz-Höchst,railway,,DE,DE,
8004583,Obersinn,railway,"50,209019","9,617798",8004583,Obersinn,railway,,DE,DE,
8005545,Seulbitz,railway,"50,20982","11,868771",8005545,Seulbitz,railway,,DE,DE,
8001235,Boppard-Buchholz,railway,"50,210802","7,554876",8001235,Boppard-Buchholz,railway,,DE,DE,
8017447,Selb-Plößberg(Gr),railway,"50,212488","12,173497",8017447,Selb-Plossberg(Gr),railway,,DE,DE,
8001248,Schöneck-Büdesheim,railway,"50,214951","8,8436",8001248,Schoneck-Budesheim,railway,,DE,DE,
8003041,Idstein(Taunus),railway,"50,21599","8,257264",8003041,Idstein (Taunus),railway,,DE,DE,
8004319,Neuses(b Kronach),railway,"50,217153","11,306843",8004319,Neuses (b Kronach),railway,,DE,DE,
8006588,Wüstenselbitz,railway,"50,218424","11,709552",8006588,Wustenselbitz,railway,,DE,DE,
8004713,Ostheim(Kr Hanau),railway,"50,2191","8,903381",8004713,Ostheim(Kr Hanau),railway,,DE,DE,
8005466,Schwarzenbach(Saale),railway,"50,220374","11,935887",8095834,SCHWARZENBACH (SAALE),railway,,DE,DE,
8001636,Ebersdorf(b Coburg),railway,"50,224271","11,064643",8022812,EBERSDORF (B COBURG),railway,,DE,DE,
8006465,Nidderau-Windecken,railway,"50,225056","8,876069",8006465,Nidderau-Windecken,railway,,DE,DE,
8006499,Wirtheim,railway,"50,225784","9,258929",8006499,Wirtheim,railway,,DE,DE,
8075958,Kamp-Bornhofen KD,railway,"50,226165","7,617013",8075958,Kamp-Bornhofen Kd,railway,,DE,DE,
8002434,Grub am Forst,railway,"50,227523","11,025858",8002434,Grub am Forst,railway,,DE,DE,
8002643,Hatzenport,railway,"50,227678","7,413508",8002643,Hatzenport,railway,,DE,DE,
8075980,Brodenbach KD,railway,"50,228088","7,445613",8075980,Brodenbach Kd,railway,,DE,DE,
8089221,Bad Orb Busbf,railway,"50,229437","9,347335",8089221,Bad Orb Busbf,railway,,DE,DE,
8000324,Boppard Süd,railway,"50,230197","7,595521",8000324,Boppard Sud,railway,,DE,DE,
8003723,Löf,railway,"50,230569","7,443512",8003723,Lof,railway,,DE,DE,
8004037,Mittel Gründau,railway,"50,230798","9,119818",8004037,Mittel Gründau,railway,,DE,DE,
8003148,Kaisersesch,railway,"50,232102","7,129573",8003148,Kaisersesch,railway,,DE,DE,
8075957,Boppard KD,railway,"50,233152","7,592937",8075957,Boppard Kd,railway,,DE,DE,
8005544,Seulberg,railway,"50,241906","8,646005",8005544,Seulberg,railway,,DE,DE,
8006535,Wörsdorf,railway,"50,244752","8,249323",8006535,Worsdorf,railway,,DE,DE,
8004706,Osterspai,railway,"50,245071","7,615074",8004706,Osterspai,railway,,DE,DE,
8075979,Alken KD,railway,"50,249544","7,44616",8075979,Alken Kd,railway,,DE,DE,
8004169,Münnerstadt,railway,"50,250078","10,188634",8004169,Münnerstadt,railway,,DE,DE,
8004988,Rehau,railway,"50,250556","12,032457",8004988,Rehau,railway,,DE,DE,
8002108,Friedrichsdorf(Taunus),railway,"50,25249","8,644776",8002108,Friedrichsdorf (Taunus),railway,,DE,DE,
8004664,Okarben,railway,"50,252664","8,75335",8004664,Okarben,railway,,DE,DE,
8006624,Wurlitz,railway,"50,253194","11,99001",8006624,Wurlitz,railway,,DE,DE,
8006132,Wächtersbach,railway,"50,253958","9,295828",8063902,Wachtersbach,railway,,DE,DE,
8003211,Kattenes,railway,"50,254327","7,439211",8003211,Kattenes,railway,,DE,DE,
8005622,Spay,railway,"50,255544","7,645473",8005622,Spay,railway,,DE,DE,
8007357,Urmersbach,railway,"50,255912","7,13185",8007357,Urmersbach,railway,,DE,DE,
8001701,Nidderau-Eichen,railway,"50,255947","8,917491",8001701,Nidderau-Eichen,railway,,DE,DE,
8001287,Burgholzhausen v d H,railway,"50,257793","8,677106",8001287,Burgholzhausen V D H,railway,,DE,DE,
8012724,Raun,railway,"50,259722","12,293006",8012724,Raun,railway,,DE,DE,
8005120,Rodheim v d Höhe,railway,"50,267604","8,695803",8005120,Rodheim V D Hohe,railway,,DE,DE,
8007849,Köppern,railway,"50,269615","8,646921",8007849,Koppern,railway,,DE,DE,
8002886,Altenstadt-Höchst,railway,"50,269767","8,923418",8002886,Altenstadt-Höchst,railway,,DE,DE,
8001334,Coburg Nord,railway,"50,2716","10,964825",8001334,Coburg Nord,railway,,DE,DE,
8075956,Braubach KD,railway,"50,272378","7,642508",8075956,Braubach Kd,railway,,DE,DE,
8001290,Burglauer,railway,"50,27434","10,184441",8001290,Burglauer,railway,,DE,DE,
8013002,Sohl,railway,"50,275131","12,282808",8013002,Sohl,railway,,DE,DE,
8001339,Coburg-Neuses,railway,"50,278082","10,951361",8001339,Coburg-Neuses,railway,,DE,DE,
8004353,Nieder Wöllstadt,railway,"50,280291","8,767357",8004353,Nieder Wöllstadt,railway,,DE,DE,
8005261,Bad Soden-Salmünster,railway,"50,280742","9,372053",8005261,Bad Soden-Salmunster,railway,,DE,DE,
8005070,Rhens,railway,"50,281519","7,620484",8005070,Rhens,railway,,DE,DE,
8001484,Dörfles-Esbach,railway,"50,282751","10,997756",8001484,Dörfles-Esbach,railway,,DE,DE,
8004513,Oberbettingen-Hillesheim,railway,"50,282929","6,638337",8004513,Oberbettingen-Hillesheim,railway,,DE,DE,
8075955,Rhens KD,railway,"50,283294","7,619182",8075955,Rhens Kd,railway,,DE,DE,
8000538,Altenstadt(Hess),railway,"50,283398","8,943977",8000550,Altenstadt(Hess),railway,,DE,DE,
8007851,Saalburg(Taunus),railway,"50,283609","8,586492",8007851,Saalburg(Taunus),railway,,DE,DE,
8003611,Lehmen,railway,"50,284746","7,45523",8003611,Lehmen,railway,,DE,DE,
8004633,Rödental,railway,"50,288366","11,031308",8022822,Rodental,railway,,DE,DE,
8001250,Büdingen(Oberhess),railway,"50,28887","9,102598",8001250,Budingen(Oberhess),railway,,DE,DE,
8003698,Altenstadt-Lindheim,railway,"50,291334","8,978775",8003698,Altenstadt-Lindheim,railway,,DE,DE,
8005122,Rödental Mitte,railway,"50,295736","11,050672",8005122,Rodental Mitte,railway,,DE,DE,
8007853,Wehrheim,railway,"50,296348","8,56703",8007853,Wehrheim,railway,,DE,DE,
8001244,Büches-Düdelsheim,railway,"50,29737","9,066751",8001244,Buches-Dudelsheim,railway,,DE,DE,
8005163,Rosbach v d Höhe,railway,"50,298669","8,7008",8005163,Rosbach V D Hohe,railway,,DE,DE,
8075954,Oberlahnstein KD,railway,"50,298943","7,603726",8075954,Oberlahnstein Kd,railway,,DE,DE,
8096841,Oberlahnstein b.Koblenz,railway,"50,299779","7,604336",8096841,Oberlahnstein B.Koblenz,railway,,DE,DE,
8004550,Oberlahnstein b.Koblenz (Namensersatz Deutschland),railway,"50,299926","7,603964",8004550,Oberlahnstein B.Koblenz (Namensersatz Deutschland),railway,,DE,DE,
8007850,Neu-Anspach,railway,"50,300962","8,51473",8007850,Neu-Anspach,railway,,DE,DE,
8006414,Wiesenfeld(b Coburg),railway,"50,301555","10,911754",8006414,Wiesenfeld(B Coburg),railway,,DE,DE,
8001196,Bruchenbrücken,railway,"50,301965","8,788402",8001196,Bruchenbrücken,railway,,DE,DE,
8004064,Mönchröden,railway,"50,302227","11,057613",8004064,Monchroden,railway,,DE,DE,
8000632,Assenheim(Oberhess),railway,"50,304939","8,812462",8000639,Assenheim(Oberhess),railway,,DE,DE,
8005737,Stockheim(Oberfr),railway,"50,306822","11,282133",8005737,Stockheim(Oberfr),railway,,DE,DE,
8096821,Hof(Saale) Hbf,railway,"50,307374","11,922765",8096821,Hof(Saale) Hbf,railway,,DE,DE,
8002924,Hof(Bayern) Hbf (Namensersatz Deutschland),railway,"50,307743","11,923067",8002924,Hof Hbf,railway,,DE,DE,
8007847,Hausen(Taunus),railway,"50,307749","8,507244",8007847,Hausen(Taunus),railway,,DE,DE,
8012988,Siebenbrunn(Vogtl) (Namensersatz Deutschland),railway,"50,308392","12,300502",8012988,Siebenbrunn(Vogtl) (Namensersatz Deutschland),railway,,DE,DE,
8096852,Siebenbrunn(Vogtl),railway,"50,308392","12,300502",8096852,Siebenbrunn(Vogtl),railway,,DE,DE,
8005189,Rothenbürg,railway,"50,310565","11,773125",8005189,Rothenburg,railway,,DE,DE,
8004206,Nassau(Lahn),railway,"50,31148","7,800691",8004206,Nassau (Lahn),railway,,DE,DE,
8075977,Winningen(Mosel) KD,railway,"50,311547","7,519774",8075977,Winningen(Mosel) Kd,railway,,DE,DE,
8005720,Sterbfritz,railway,"50,312868","9,625417",8005720,Sterbfritz,railway,,DE,DE,
8005690,Steinau(Straße),railway,"50,314349","9,443162",8005690,Steinau(Strasse),railway,,DE,DE,
8006481,Winningen(Mosel),railway,"50,315424","7,523208",8006481,Winningen(Mosel),railway,,DE,DE,
8004567,Obernhof(Lahn),railway,"50,315888","7,853001",8004567,Obernhof(Lahn),railway,,DE,DE,
8005686,Stegenwaldhaus,railway,"50,31626","11,796809",8005686,Stegenwaldhaus,railway,,DE,DE,
8000278,Niederlahnstein b.Kobl. (Namensersatz Deutschland),railway,"50,31639","7,599503",8000278,Niederlahnstein B.Kobl. (Namensersatz Deutschland),railway,,DE,DE,
8005520,Selbitz b.Hof (Namensersatz Deutschland),railway,"50,316476","11,748405",8005520,Selbitz B.Hof (Namensersatz Deutschland),railway,,DE,DE,
8096896,Selbitz b.Hof,railway,"50,316482","11,748639",8096896,Selbitz B.Hof,railway,,DE,DE,
8096840,Niederlahnstein b.Koblenz,railway,"50,316783","7,599526",8056668,Niederlahnstein,railway,,DE,DE,
8003713,Lissendorf,railway,"50,318489","6,615158",8003713,Lissendorf,railway,,DE,DE,
8002105,Friedberg(Hess) Süd (Namensersatz Deutschland),railway,"50,320279","8,747646",8002124,Friedberg(Hess) Sud (Namensersatz Deutschland),railway,,DE,DE,
8001018,Bleichenbach(Oberh),railway,"50,320334","9,051582",8001018,Bleichenbach (Oberh),railway,,DE,DE,
8096862,Friedberg(Hess) Süd,railway,"50,320347","8,747154",8096862,Friedberg(Hess) Sud,railway,,DE,DE,
8000730,Bad Neustadt(Saale),railway,"50,328127","10,226134",8000730,Bad Neustadt (Saale),railway,,DE,DE,
8003356,Köditz,railway,"50,328888","11,848109",8003356,Köditz,railway,,DE,DE,
8003593,Laurenburg(Lahn),railway,"50,329552","7,905766",8003593,Laurenburg(Lahn),railway,,DE,DE,
8000248,Mayen Ost,railway,"50,329594","7,238939",8000248,Mayen Ost,railway,,DE,DE,
8007852,Usingen,railway,"50,330923","8,527254",8007852,Usingen,railway,,DE,DE,
8000111,Friedberg(Hess),railway,"50,332606","8,762056",8061333,FRIEDBERG (HESS),railway,,DE,DE,
8004325,Neustadt(b Coburg),railway,"50,332813","11,121391",8004325,Neustadt (b Coburg),railway,,DE,DE,
8005112,Bad Rodach,railway,"50,336986","10,778387",8005112,Bad Rodach,railway,,DE,DE,
8004435,Nievern,railway,"50,337385","7,681876",8004435,Nievern,railway,,DE,DE,
8001670,Effolderbach,railway,"50,338192","9,007483",8001670,Effolderbach,railway,,DE,DE,
8002454,Koblenz-Güls,railway,"50,340305","7,549171",8002454,Koblenz-Güls,railway,,DE,DE,
8000891,Schlüchtern,railway,"50,341177","9,510039",8005631,Schluechtern,railway,,DE,DE,
8003135,Jünkerath,railway,"50,344769","6,580939",8003135,Jünkerath,railway,,DE,DE,
8003354,Koblenz-Moselweiß,railway,"50,349463","7,560646",8003354,Koblenz-Moselweiss,railway,,DE,DE,
8096796,Wilhelmsdorf(Taunus),railway,"50,35014","8,480807",8096796,Wilhelmsdorf(Taunus),railway,,DE,DE,
8007854,Wilhelmsdorf(Taunus) (Namensersatz Deutschland),railway,"50,350146","8,480809",8007854,Wilhelmsdorf(Taunus) (Namensersatz Deutschland),railway,,DE,DE,
8013010,Sonneberg(Thür)Ost,railway,"50,352252","11,201293",8013010,Sonneberg (Thuringia) Ost,railway,,DE,DE,
8001504,Dorheim(Wetterau),railway,"50,352702","8,79051",8001504,Dorheim (Wetterau),railway,,DE,DE,
8017189,Kraslice(Gr),railway,"50,35407","12,46732",8017189,Kraslice(Gr),railway,,DE,DE,
8004518,Oberbrechen,railway,"50,354498","8,187801",8004518,Oberbrechen,railway,,DE,DE,
8003903,Marxgrün,railway,"50,354978","11,686568",8003903,Marxgrün,railway,,DE,DE,
8013008,Sonneberg(Thür)Hbf,railway,"50,355078","11,168848",8013008,Sonneberg(Thur)Hbf,railway,,DE,DE,
8004942,Ranstadt,railway,"50,35673","8,983134",8004942,Ranstadt,railway,,DE,DE,
8003341,Koblenz Stadtmitte,railway,"50,357714","7,589985",8003341,Koblenz Stadtmitte,railway,,DE,DE,
8005865,Thür,railway,"50,358808","7,27708",8005865,Thur,railway,,DE,DE,
8006232,Weckesheim,railway,"50,359559","8,843673",8006232,Weckesheim,railway,,DE,DE,
8004995,Reichelsheim(Wett),railway,"50,360145","8,874578",8004995,Reichelsheim(Wett),railway,,DE,DE,
8075952,Koblenz KD,railway,"50,361031","7,605357",8075952,Koblenz Kd,railway,,DE,DE,
8003351,Koblenz-Ehrenbreitstein,railway,"50,361746","7,610202",8003351,Koblenz-Ehrenbreitstein,railway,,DE,DE,
8001950,Fachingen(Lahn),railway,"50,361781","7,992566",8001950,Fachingen (Lahn),railway,,DE,DE,
8002898,Höllenthal,railway,"50,3638","11,683818",8002898,Höllenthal,railway,,DE,DE,
8013009,Sonneberg(Thür)Nord,railway,"50,365478","11,20755",8013009,"Sonneberg, Thuringia",railway,,DE,DE,
8011928,Hundsgrün,railway,"50,366256","12,211452",8011928,Hundsgrun,railway,,DE,DE,
8003352,Koblenz-Lützel,railway,"50,367487","7,591607",8003352,Koblenz-Lützel,railway,,DE,DE,
8013011,Sonneberg(Thür)West,railway,"50,368031","11,159071",8013011,Sonneberg (Thuringia) Ost,railway,,DE,DE,
8001457,Diez,railway,"50,370127","8,01962",8001457,Diez,railway,,DE,DE,
8007848,Hundstadt,railway,"50,370908","8,469063",8007848,Hundstadt,railway,,DE,DE,
8001458,Diez Ost,railway,"50,376044","8,038587",8001458,Diez Ost,railway,,DE,DE,
8003696,Lindenholzhausen,railway,"50,377565","8,133372",8003696,Lindenholzhausen,railway,,DE,DE,
8002265,Gettenau-Bingenheim,railway,"50,379191","8,885796",8002265,Gettenau-Bingenheim,railway,,DE,DE,
8011453,Effelder(Thür),railway,"50,379875","11,075849",8011453,Effelder(Thur),railway,,DE,DE,
8011925,Hüttengrund,railway,"50,381153","11,197711",8011925,Huttengrund,railway,,DE,DE,
8000132,Grävenwiesbach,railway,"50,382239","8,458553",8000133,Gravenwiesbach,railway,,DE,DE,
8003680,Limburg Süd,railway,"50,382498","8,096112",8065190,LIMBURG SUED,railway,,DE,DE,
8071534,Limburg(Lahn) Eisenbahnstraße,railway,"50,384767","8,064472",8071534,Limburg(Lahn) Eisenbahnstrasse,railway,,DE,DE,
8001359,Dahlem(Eifel),railway,"50,385752","6,550382",8001359,Dahlem (Eifel),railway,,DE,DE,
8012334,Mengersgereuth-Hämmern Ost,railway,"50,389471","11,127745",8012334,Mengersgereuth-Hammern Ost,railway,,DE,DE,
8000343,Schöneck(Vogtl) Ferienpark,railway,"50,38957","12,347044",8000343,Schoneck(Vogtl) Ferienpark,railway,,DE,DE,
8001648,Echzell,railway,"50,390719","8,891312",8001648,Echzell,railway,,DE,DE,
8012333,Mengersgereuth-Hämmern,railway,"50,392892","11,118299",8012333,Mengersgereuth-Hammern,railway,,DE,DE,
8002020,Förtschendorf,railway,"50,392901","11,350128",8002020,Förtschendorf,railway,,DE,DE,
8004826,Plaidt,railway,"50,395204","7,393638",8004826,Plaidt,railway,,DE,DE,
8006083,Villmar,railway,"50,39562","8,186885",8006083,Villmar,railway,,DE,DE,
8012908,Schöneck(Vogtl),railway,"50,395988","12,343357",8012908,Schoneck(Vogtl),railway,,DE,DE,
8011208,Blechhammer(Thür),railway,"50,396834","11,203156",8011208,Blechhammer(Thur),railway,,DE,DE,
8006529,Wölfersheim-Södel,railway,"50,397335","8,81622",8006529,Wolfersheim-Sodel,railway,,DE,DE,
8005668,Staffel,railway,"50,39953","8,04595",8005668,Staffel,railway,,DE,DE,
8006054,Vallendar,railway,"50,399645","7,609821",8006054,Vallendar,railway,,DE,DE,
8071537,Staffel Ost,railway,"50,400117","8,047587",8071537,Staffel Ost,railway,,DE,DE,
8003235,Kerkerbach,railway,"50,401962","8,135882",8003235,Kerkerbach,railway,,DE,DE,
8006035,Urmitz,railway,"50,402613","7,509072",8006035,Urmitz,railway,,DE,DE,
8005229,Runkel,railway,"50,405284","8,15937",8005229,Runkel,railway,,DE,DE,
8011065,Bachfeld,railway,"50,405772","10,982451",8011065,Bachfeld,railway,,DE,DE,
8000599,Arfurt(Lahn),railway,"50,406403","8,211079",8000600,Arfurt(Lahn),railway,,DE,DE,
8002627,Hasselborn,railway,"50,406593","8,495336",8002627,Hasselborn,railway,,DE,DE,
8004712,Ostheim(b Butzbach),railway,"50,406598","8,675319",8004712,Ostheim(B Butzbach),railway,,DE,DE,
8001765,Elz(Limburg/Lahn) Süd,railway,"50,408709","8,032223",8001766,Elz(Limburg/Lahn) Sud,railway,,DE,DE,
8074482,Elz Weberstraße Ost,railway,"50,410336","8,032144",8074482,Elz Weberstrasse Ost,railway,,DE,DE,
8012723,Rauenstein(Thür),railway,"50,412253","11,047486",8012723,Rauenstein (Thür),railway,,DE,DE,
8071536,Elz(Limburg/Lahn) Mitte,railway,"50,412728","8,036028",8071536,Elz(Limburg/Lahn) Mitte,railway,,DE,DE,
8011822,Harras(Thür),railway,"50,412981","10,858072",8011822,Harras(Thur),railway,,DE,DE,
8012554,Oelsnitz(Vogtl),railway,"50,41323","12,159",8012554,Oelsnitz(Vogtl),railway,,DE,DE,
8005378,Schmidtheim,railway,"50,413239","6,552086",8005378,Schmidtheim,railway,,DE,DE,
8001764,Elz(Limburg/Lahn),railway,"50,414294","8,038458",8001764,Elz (Limburg/Lahn),railway,,DE,DE,
8006036,Urmitz Rheinbrücke,railway,"50,418391","7,527923",8006036,Urmitz Rheinbrucke,railway,,DE,DE,
8011820,Harra,railway,"50,418476","11,686006",8011820,Harra,railway,,DE,DE,
8002501,Häuserhof,railway,"50,418594","8,939159",8002501,Häuserhof,railway,,DE,DE,
8011790,Gutenfürst,railway,"50,418797","11,960916",8008348,Gutenfurst,railway,,DE,DE,
8006303,Weißenthurm,railway,"50,421177","7,450988",8006303,Weissenthurm,railway,,DE,DE,
8013036,Steinach(Thür)Süd,railway,"50,423051","11,166781",8013038,Steinach(Thur)Sud,railway,,DE,DE,
8003959,Mellrichstadt Bf,railway,"50,424782","10,307039",8003959,Mellrichstadt Bf,railway,,DE,DE,
8011871,Hildburghausen,railway,"50,425133","10,717828",8011871,Hildburghausen,railway,,DE,DE,
8074481,Niedererbach Bus,railway,"50,426145","7,977691",8074481,Niedererbach Bus,railway,,DE,DE,
8096844,Pirk(Vogtl),railway,"50,427323","12,076829",8096844,Pirk(Vogtl),railway,,DE,DE,
8012639,Pirk(Vogtl) (Namensersatz Deutschland),railway,"50,427422","12,076612",8012639,Pirk(Vogtl) (Namensersatz Deutschland),railway,,DE,DE,
8011821,Harra Nord,railway,"50,42917","11,674692",8011821,Harra Nord,railway,,DE,DE,
