DEFAULT_LONG_NAME,GENERIC_LOCATION_CODE,LOCATION_TYPE_CODE,COUNTRY_CODE
Praha-Holešovice,5457256,29,CZ
Praha-Vršovice,5457276,29,CZ
Královec,5457280,29,CZ
Adršpach,5457350,29,CZ
Hrádek nad Nisou,5457522,29,CZ
Elsterberg-Kunstseidenwerk,5463011,29,DE
Plauen(Vogtl) unt Bf,5463029,29,DE
Plauen(Vogtl) Zellwolle,5463030,29,CZ
Plauen(Vogtl)-Chrieschwitz,5463032,29,CZ
Potùèky(Gr),5470015,17,CZ
Potucky(Gr),5470015,17,CZ
Vojtanov(Gr),5470025,17,CZ
Summerau(Gr),5470222,17,CZ
Aš,5473005,29,CZ
Beroun,5473074,29,CZ
Zdice,5473104,29,CZ
Hoøovice,5473134,29,CZ
Rokycany,5473205,29,CZ
Plzeò,5473275,29,CZ
Èeské Budìjovice,5473282,29,CZ
Hluboká nad Vltavou,5473302,29,CZ
Protivín,5473382,29,CZ
Ražice,5473412,29,CZ
Domažlice,5473515,29,CZ
Veselí nad Lužnicí,5473552,29,CZ
Klenèí pod Èerchovem,5473565,29,CZ
Sobìslav,5473572,29,CZ
Planá nad Lužnicí,5473602,29,CZ
Horažïovice,5473605,29,CZ
Tábor,5473622,29,CZ
Èeské Velenice,5473632,29,CZ
Sušice,5473635,29,CZ
Tøeboò,5473712,29,CZ
Klatovy,5473745,29,CZ
Prachatice,5473832,29,CZ
Kdynì,5473835,29,CZ
Volary,5473912,29,CZ
Nepomuk,5473925,29,CZ
Majdalena zastávka,5473962,29,CZ
Františkovy Láznì,5474005,29,CZ
Vojtanov,5474025,29,CZ
Chodov,5474055,29,CZ
Nová Role,5474085,29,CZ
Nejdek,5474205,29,CZ
Nejdek-Tisová,5474245,29,CZ
Pelhøimov,5474252,29,CZ
Pernink,5474275,29,CZ
Horní Blatná,5474285,29,CZ
Potùèky,5474305,29,CZ
Jindøichùv Hradec,5474362,29,CZ
Mariánské Láznì,5474405,29,CZ
Karlovy Vary dolní nádraží,5474585,29,CZ
Blatná,5474722,29,CZ
Støíbro,5474785,29,CZ
Babylon,5474795,29,CZ
Èeská Kubice,5474805,29,CZ
Lipno nad Vltavou,5474812,29,CZ
Telè,5474930,29,CZ
Planá u Mariánských Lázní,5474945,29,CZ
Láznì Kynžvart,5474975,29,CZ
Cheb,5475035,29,CZ
Vimperk,5475122,29,CZ
Horní Dvoøištì,5475222,29,CZ
Rybník,5475232,29,CZ
Kaplice,5475272,29,CZ
Bechynì,5475482,29,CZ
Konstantinovy Láznì,5475505,29,CZ
Písek,5475652,29,CZ
Tachov,5475685,29,CZ
Ostrov nad Ohøí,5475855,29,CZ
Karlovy Vary,5475875,33,CZ
Èerná v Pošumaví,5475922,29,CZ
Kynšperk nad Ohøí,5475935,29,CZ
Èeský Krumlov,5476002,29,CZ
Rakovník,5476094,29,CZ
Strakonice,5476102,29,CZ
Sokolov,5476455,29,CZ
Pøíbram,5476904,29,CZ
Bøeznice,5476934,29,CZ
Nýrsko,5476955,29,CZ
Hamry-Hojsova Stráž,5476985,29,CZ
Železná Ruda mìsto,5477015,29,CZ
Koridor PKP,5480000,29,CZ
VBG,5488002,29,CZ
Any czech stations,54F0007,33,CZ
Bystoice nad Perstejnem,54G0017,29,CZ
Kamenny Ujezd u Eeskych Budijovic,54G0018,29,CZ
Velesin misto,54G0019,29,CZ
Koenov,54G0020,29,CZ
RBG,54G0023,29,CZ
Budapest-Déli,5501016,29,HU
Kelenföld,5501024,29,HU
Budaörs,5501032,29,HU
Biatorbágy,5501057,29,HU
Herceghalom,5501065,29,HU
Bicske,5501081,29,HU
Alsógalla,5501123,29,HU
Tatabánya,5501131,29,HU
Vértesszõlõs,5501149,29,HU
Tóvároskert,5501156,29,HU
Tata,5501164,29,HU
Almásfüzitõ,5501172,29,HU
Szõny,5501198,29,HU
Komárom,5501222,29,HU
Ács,5501230,29,HU
Nagyszentjános,5501248,29,HU
Gyoerszentivan,5501255,29,HU
Gyoer-Gyarvaros,5501263,29,HU
Abda,5501305,29,HU
Öttevény,5501313,29,HU
Lébény-Mosonszentmiklós,5501321,29,HU
Kimle,5501339,29,HU
Mosonmagyaróvár,5501347,29,HU
Levél,5501354,29,HU
Hegyeshalom,5501362,17,HU
Dorog,5501495,29,HU
Esztergom,5501511,29,HU
Oroszlány,5501768,29,HU
Gyoerszabadhegy,5502022,29,HU
Celldömölk,5502170,29,HU
Sárvár,5502212,29,HU
Porpác,5502220,17,HU
Szentgotthard,5502329,29,HU
Csorna,5502576,17,HU
Pannonhalma,5502931,29,HU
Veszprémvarsány,5502964,29,HU
Zirc,5502998,29,HU
Budafok,5503129,29,HU
Gárdony,5503236,29,HU
Agárd,5503244,29,HU
Székesfehérvár,5503269,29,HU
Lepsény,5503301,29,HU
Szabadisóstó,5503335,29,HU
Siófok,5503350,29,HU
Szántód-Kõröshegy,5503400,29,HU
Balatonföldvár,5503418,29,HU
Balatonszárszó,5503426,29,HU
Balatonszemes,5503434,29,HU
Balatonlelle,5503459,29,HU
Balatonboglár,5503475,29,HU
Fonyód,5503491,29,HU
Balatonfenyves,5503525,29,HU
Balatonmáriafürdõ,5503541,29,HU
Balatonszentgyörgy,5503566,29,HU
Zalaszentjakab,5503608,29,HU
Nagykanizsa,5503624,29,HU
Murakeresztúr,5503640,29,HU
Zalakomár,5503657,29,HU
Mór,5503731,29,HU
Kisbér,5503764,29,HU
Várpalota,5503871,29,HU
Hajmáskér,5503939,29,HU
Veszprém,5503947,29,HU
Herend,5503954,29,HU
Ajka,5503996,29,HU
Devecser,5504044,29,HU
Somlóvásárhely,5504051,29,HU
Boba,5504093,29,HU
Aba-Sárkeresztúr,5504135,29,HU
Seregélyes,5504267,29,HU
Csajág,5504317,29,HU
Balatonakarattya,5504325,29,HU
Balatonkenese,5504341,29,HU
Balatonalmádi,5504366,29,HU
Alsóörs,5504382,29,HU
Csopak,5504390,29,HU
Balatonfüred,5504416,29,HU
Aszófõ,5504424,29,HU
Revfulop,5504507,29,HU
Badacsonytomaj,5504549,29,HU
Badacsony,5504556,29,HU
Tapolca,5504598,29,HU
Sümeg,5504663,29,HU
Ukk,5504689,29,HU
Keszthely,5504747,29,HU
Balatongyörök,5504788,29,HU
Zalabér-Batyk,5504846,29,HU
Zalaegerszeg,5504895,29,HU
Lenti,5504986,29,HU
Felsoejanosfa,5505041,29,HU
Pankasz,5505058,29,HU
Nagyrákos,5505066,29,HU
Õriszentpéter,5505074,29,HU
Bajánsenye,5505082,29,HU
Zalaegerszeg-Ola,5505090,29,HU
Andrashida,5505108,29,HU
Bagod,5505116,29,HU
Zalaszentgyoergy,5505124,29,HU
Zalacseb-Salomvar,5505132,29,HU
Zalaszentiván,5505371,17,HU
Zalaszentmihály-Pacsa,5505413,29,HU
Barcs,5505660,29,HU
Szigetvár,5505736,29,HU
Százhalombatta,5505835,29,HU
Pusztaszabolcs,5505876,29,HU
Sárbogárd,5505926,29,HU
Rétszilas,5505942,29,HU
Simontornya,5505967,29,HU
Pincehely,5505983,29,HU
Hegyeshalom(Gr),5506015,17,HU
Hegyeshalom(Gr),5506015,17,HU
Szentgotthárd(Gr),5506064,17,HU
Dombóvár,5506189,29,HU
Kaposvár,5506288,29,HU
Somogyszob,5506379,29,HU
Csurgó,5506411,29,HU
Gyékényes,5506437,29,HU
Dunaújváros,5506502,29,HU
Mezõfalva,5506536,29,HU
Tolna-Mözs,5506742,29,HU
Szekszárd,5506767,29,HU
Hidas-Bonyhád,5507088,29,HU
Bátaszék,5507146,29,HU
Sásd,5507203,29,HU
Szentlõrinc,5507260,29,HU
Pécs,5507294,29,HU
Kotoriba(Gr),5507302,29,HU
Magyarbóly(Gr),5507336,17,HU
Magyarboly gr.,5507336,17,HU
Pécs-Külváros,5507377,29,HU
Pécsbánya-Rendezõ,5507385,29,HU
Villány,5507468,29,HU
Magyarbóly,5507476,29,HU
Mohács,5507781,29,HU
Sellye,5508078,29,HU
Tab,5508342,29,HU
Nagyatád,5508631,29,HU
Sátoraljaújhely(Gr),5508805,29,HU
Cana(Gr),5508813,17,HU
Čaňa(Gr),5508813,17,HU
Filakovo(Gr),5508847,29,HU
Carei(Gr),5509407,17,HU
Carei(Gr),5509407,17,HU
Nyirabrany(Gr),5509415,17,HU
Nyírábrány(Gr),5509415,17,HU
Biharkeresztes(Gr),5509423,17,HU
Biharkeresztes(Gr),5509423,17,HU
Salonta(Gr),5509449,17,HU
Salonta(Gr),5509449,17,HU
Záhony(Gr),5509555,17,HU
Budapest-Keleti,5510017,29,HU
Ferencváros,5510025,29,HU
Budapest-Nyugati,5510033,29,HU
Kõbánya felsõ,5510066,29,HU
Rákos,5510074,29,HU
Zugló,5510090,29,HU
Rákospalota-Újpest,5510140,29,HU
Kõbánya-Kispest,5510173,29,HU
Pesterzsébet,5510314,29,HU
Dunakeszi-Gyártelep,5510397,29,HU
Felsõgöd,5510421,29,HU
Vác,5510447,29,HU
Verõce,5510454,29,HU
Kismaros,5510462,29,HU
Nagymaros-Visegrád,5510470,29,HU
Nagymaros,5510488,29,HU
Zebegény,5510496,29,HU
Szob,5510504,29,HU
Veresegyház,5510561,29,HU
Drégelypalánk,5510694,29,HU
Vácrátót,5510835,29,HU
Balassagyarmat,5510967,29,HU
Ipolytarnóc,5511056,29,HU
Bánréve(Gr),5511106,17,HU
Gödöllõ,5511130,29,HU
Aszód,5511163,29,HU
Hatvan,5511205,29,HU
Vámosgyörk,5511239,29,HU
Kál-Kápolna,5511288,29,HU
Füzesabony,5511296,29,HU
Mezõkövesd,5511312,29,HU
Nyékládháza,5511361,29,HU
Miskolc-Tiszai,5511387,33,HU
Tiszalúc,5511411,29,HU
Szerencs,5511445,29,HU
Tokaj,5511478,29,HU
Görögszállás,5511494,29,HU
Újszász,5511692,29,HU
Szurdokpüspöki,5511700,29,HU
Mátravidéki Erõmû,5511734,29,HU
Lõrinci,5511742,29,HU
Selyp,5511759,29,HU
Apc-Zagyvaszántó,5511767,29,HU
Pásztó,5511809,29,HU
Mátraszõlõs-Hasznos,5511817,29,HU
Tar,5511825,29,HU
Mátraverebély,5511833,29,HU
Nagybátony,5511841,29,HU
Kisterenye,5511858,29,HU
Kisterenye-Bányatelep,5511866,29,HU
Salgótarján külsõ,5511874,29,HU
Zagyvapálfalva,5511882,29,HU
Salgótarján,5511916,29,HU
Somoskõújfalu,5511924,29,HU
Jászberény,5511957,29,HU
Jászapáti,5512039,29,HU
Heves,5512286,29,HU
Kunhegyes,5512344,29,HU
Eger,5512401,29,HU
Tiszaújváros,5512567,29,HU
Miskolc-Gömöri,5512674,29,HU
Sajókeresztúr,5512708,29,HU
Sajóecseg,5512716,29,HU
Sajószentpéter,5512740,29,HU
Berente,5512757,29,HU
Kazincbarcika,5512781,29,HU
Sajókaza,5512799,29,HU
Vadna,5512807,29,HU
Dubicsány,5512815,29,HU
Putnok,5512823,29,HU
Bánréve,5512849,29,HU
Ózd,5512880,29,HU
Jósvafõ-Aggtelek,5513011,29,HU
Szikszó,5513144,29,HU
Forró-Encs,5513193,29,HU
Hidasnémeti,5513243,29,HU
Abaújszántó,5513300,29,HU
Bodrogkeresztúr,5513417,29,HU
Olaszliszka-Tolcsva,5513441,29,HU
Sárospatak,5513466,29,HU
Sátoraljaújhely,5513482,29,HU
Ferihegy,5513615,29,HU
Cegléd,5513722,29,HU
Abony,5513730,29,HU
Szolnok,5513748,29,HU
Törökszentmiklós,5513789,29,HU
Kisújszállás,5513821,29,HU
Karcag,5513847,29,HU
Püspökladány,5513862,29,HU
Kaba,5513870,29,HU
Hajdúszoboszló,5513888,29,HU
Debrecen,5513912,33,HU
Hajdúhadház,5513953,29,HU
Újfehértó,5513987,29,HU
Nyíregyháza,5514019,29,HU
Demecser,5514076,29,HU
Kisvárda,5514118,29,HU
Záhony,5514175,29,HU
Kunmadaras,5514233,29,HU
Füzesgyarmat,5514365,29,HU
Báránd,5514407,29,HU
Sáp,5514415,29,HU
Berettyóújfalu,5514423,29,HU
Mezõpeterd,5514431,29,HU
Biharkeresztes,5514449,29,HU
Balmazújváros,5514506,29,HU
Hortobágy,5514522,29,HU
Ohat-Pusztakócs,5514548,29,HU
Tiszafüred,5514563,29,HU
Hajdúböszörmény,5514670,29,HU
Hajdúdorog,5514696,29,HU
Hajdúnánás,5514704,29,HU
Tiszalök,5514860,29,HU
Nagykereki,5515040,29,HU
Debrecen-Szabadságtelep,5515123,29,HU
Debrecen-Kondoros,5515131,29,HU
Nagycsere,5515149,29,HU
Haláp,5515156,29,HU
Vámospércs,5515164,29,HU
Szentannapuszta,5515172,29,HU
Nyírábrány,5515180,29,HU
Nyíradony,5515370,29,HU
Nagykálló,5515420,29,HU
Nyírbátor,5515453,29,HU
Mátészalka,5515495,29,HU
Baktalórántháza,5515701,29,HU
Fehérgyarmat,5515768,29,HU
Vásárosnamény,5515933,29,HU
Nyírcsaholy,5515974,29,HU
Nagyecsed,5515982,29,HU
Tiborszállás,5515990,29,HU
Kunszentmiklós-Tass,5516204,29,HU
Szabadszállás,5516220,29,HU
Fülöpszállás,5516238,29,HU
Kiskõrös,5516261,29,HU
Soltvadkert,5516287,29,HU
Kiskunhalas,5516311,29,HU
Balotaszállás,5516329,29,HU
Kisszállás,5516337,29,HU
Tompa,5516345,29,HU
Kelebia,5516352,29,HU
Jánoshalma,5516618,29,HU
Bácsalmás,5516642,29,HU
Baja,5516709,29,HU
Kiskunmajsa,5516758,29,HU
Lajosmizse,5516915,29,HU
Nagykõrös,5517095,29,HU
Kecskemét,5517111,29,HU
Kiskunfélegyháza,5517137,29,HU
Kistelek,5517160,29,HU
Szeged,5517228,29,HU
Lakitelek,5517285,29,HU
Csongrád,5517434,29,HU
Röszke,5517673,29,HU
Mezõtúr,5517848,29,HU
Gyoma,5517863,29,HU
Mezõberény,5517889,29,HU
Murony,5517897,29,HU
Békéscsaba,5518036,29,HU
Kétegyháza,5518051,29,HU
Lõkösháza,5518069,29,HU
Martfû,5518093,29,HU
Tiszaföldvár,5518101,29,HU
Kunszentmárton,5518135,29,HU
Szentes,5518184,29,HU
Mindszent,5518218,29,HU
Szarvas,5518259,29,HU
Tótkomlós,5518374,29,HU
Dévaványa,5518424,29,HU
Szeghalom,5518457,29,HU
Vésztõ,5518465,29,HU
Hódmezõvásárhely,5518572,29,HU
Orosháza,5518614,29,HU
Bicere,5518689,29,HU
Gyula,5518697,29,HU
József Szanatórium,5518713,29,HU
Sarkadi Cukorgyár,5518721,29,HU
Sarkad,5518739,29,HU
Kötegyán,5518747,29,HU
Újszeged,5518945,29,HU
Makó,5519109,29,HU
Mezõhegyes,5519166,29,HU
Battonya,5519323,29,HU
Törökbálint,5540139,29,HU
Bicske alsó,5540170,29,HU
Vác-Alsóváros,5540816,29,HU
Szob alsó,5540865,29,HU
Szirmabesenyõ,5541764,29,HU
Kazincbarcika alsó,5543026,29,HU
Pogonyipuszta,5543158,29,HU
Budafa,5545955,29,HU
Zalapatakalja,5545963,29,HU
Jobbágyi,5547704,29,HU
Gyõr,55F0001,33,HU
Budapest,55F0002,33,HU
Any hungarian stations,55F0005,33,HU
Almásfüzitõ felsõ,55G0001,29,HU
Balatonaliga,55G0002,29,HU
Balatonvilágos,55G0003,29,HU
Balatonszéplak felsõ,55G0004,29,HU
Fényes,55G0005,29,HU
Göd,55G0006,29,HU
Gyöngyös,55G0007,29,HU
Kõbánya alsó,55G0008,29,HU
Pápa,55G0009,29,HU
Szár,55G0010,29,HU
Szárliget,55G0011,29,HU
Zamárdi,55G0012,29,HU
Petfurdo,55G0017,29,HU
Zalalovo,55G0018,29,HU
Rajka(Gr),5610016,29,SK
Szob(Gr),5610036,17,SK
Szob(Gr),5610036,17,SK
Skalite(Gr),5610045,17,SK
Skalité(Gr),5610045,17,SK
Lupkow(Gr),5610060,29,SK
Čadca(Gr),5610085,17,SK
Nemšová(Gr),5610106,17,SK
Nemová(Gr),5610106,17,SK
Vrbovce(Gr),5610116,17,SK
Vrbovce(Gr),5610116,17,SK
Kúty(Gr),5610146,17,SK
Kúty(Gr),5610146,17,SK
Horni Lide/adca(Gr),5610999,17,SK
Martin,5613013,29,SK
Kúty,5613016,29,SK
Ruomberok,5613041,29,SK
Sekule,5613046,29,SK
Moravský Svätý Ján,5613056,29,SK
Vežké Leváre,5613066,29,SK
Turčianske Teplice,5613083,29,SK
Malacky,5613086,29,SK
Horná tubňa,5613093,29,SK
Zohor,5613096,29,SK
Liptovský Mikulá,5613101,29,SK
Plavecký tvrtok,5613106,29,SK
Kremnica,5613123,29,SK
Devínska Nová Ves,5613136,29,SK
Liptovský Hrádok,5613141,29,SK
Hronská Dúbrava,5613183,29,SK
Bratislava hlavná stanica,5613206,29,SK
Zvolen,5613223,29,SK
Poprad-Tatry,5613250,29,SK
Senec,5613276,29,SK
Sládkovičovo,5613296,29,SK
Harmanec,5613323,29,SK
Galanta,5613326,29,SK
Spiská Nová Ves,5613360,29,SK
Banská Bystrica,5613363,29,SK
Palárikovo,5613416,29,SK
Spiské Vlachy,5613420,29,SK
Nové Zámky,5613436,29,SK
Sliač kúpele,5613443,29,SK
Krompachy,5613460,29,SK
Margecany,5613490,29,SK
Kriváň,5613523,29,SK
túrovo,5613526,29,SK
Kysak,5613560,29,SK
Koice,5613600,29,SK
Lučenec,5613613,29,SK
Pezinok,5613626,29,SK
Trnava,5613676,29,SK
Fižakovo,5613693,29,SK
Leopoldov,5613716,29,SK
iatorska Bukovinka,5613743,29,SK
Pieany,5613746,29,SK
Michažany,5613750,29,SK
Slovenské Nové Mesto,5613790,29,SK
Jesenské,5613803,29,SK
Streda nad Bodrogom,5613810,29,SK
Nové Mesto nad Váhom,5613816,29,SK
Pribeník,5613850,29,SK
Čierna nad Tisou,5613860,29,SK
Čí kúpele,5613863,29,SK
Trenčín,5613866,29,SK
Lenartovce,5613873,29,SK
Trenčianska Teplá,5613886,29,SK
Tornaža,5613903,29,SK
Nová Baňa,5614033,29,SK
iar nad Hronom,5614123,29,SK
Borský Mikulá,5614126,29,SK
Tatranská Lomnica,5614170,29,SK
Studený Potok,5614210,29,SK
Smolenice,5614216,29,SK
Kemarok,5614230,29,SK
Brusno kúpele,5614263,29,SK
Podbrezová,5614293,29,SK
Gbely,5614306,29,SK
Podolínec,5614320,29,SK
Holíč nad Moravou,5614326,29,SK
Stará źubovňa,5614350,29,SK
Brezno,5614353,29,SK
Skalica na Slovensku,5614366,29,SK
Myjava,5614376,29,SK
Plaveč,5614390,29,SK
Stará Turá,5614406,29,SK
Horné Sŕnie,5614466,29,SK
Nemová,5614476,29,SK
Červená Skala,5614543,29,SK
Dobinská źadová Jaskyňa,5614550,29,SK
Mlynky,5614570,29,SK
BRATISLAVA PETRZALKA,5614576,29,SK
Komárno,5614906,29,SK
Gelnica,5614950,29,SK
Sereď,5614986,29,SK
Pleivec,5615010,29,SK
Rimavská Sobota,5615033,29,SK
Roňava,5615060,29,SK
Bánovce nad Bebravou,5615146,29,SK
Moldava nad Bodvou,5615170,29,SK
Chynorany,5615196,29,SK
urany,5615206,29,SK
Nitra,5615306,29,SK
Čaňa,5615330,29,SK
Luianky,5615336,29,SK
Topožčany,5615506,29,SK
Rusovce,5615516,29,SK
Partizánske,5615556,29,SK
Podhájska,5615626,29,SK
Levice,5615716,29,SK
Kozárovce,5615756,29,SK
Kapuany pri Preove,5615800,29,SK
Hlohovec,5615906,29,SK
Vranov nad Topžou,5615940,29,SK
Stráske,5616010,29,SK
Humenné,5616040,29,SK
Radvaň nad Laborcom,5616190,29,SK
Medzilaborce,5616220,29,SK
Snina,5616300,29,SK
Čata,5616326,29,SK
Stakčín,5616340,29,SK
Vežký ari,5616350,29,SK
Sabinov,5616380,29,SK
Lipany,5616410,29,SK
Vrbovce,5616486,29,SK
Bardejov,5616590,29,SK
Trebiov,5616640,29,SK
Bánovce nad Ondavou,5616690,29,SK
Michalovce,5616730,29,SK
Dubnica nad Váhom,5617015,29,SK
Ilava,5617025,29,SK
Nováky,5617235,29,SK
Prievidza,5617255,29,SK
Handlová,5617315,29,SK
Bytča,5617365,29,SK
Dolný Kubín,5617425,29,SK
Kražovany,5617475,29,SK
Lúky pod Makytou,5617545,29,SK
Oravský Podzámok,5617585,29,SK
Niná,5617685,29,SK
Povaská Bystrica,5617695,29,SK
Púchov,5617725,29,SK
Rajec,5617745,29,SK
Rajecké Teplice,5617765,29,SK
Trstená,5617795,29,SK
Turany,5617825,29,SK
Tvrdoín,5617845,29,SK
Vrútky,5617895,29,SK
ilina,5617915,29,SK
Čadca,5618115,29,SK
Krásno nad Kysucou,5618215,29,SK
Ochodnica,5618235,29,SK
Kysucké Nové Mesto,5618245,29,SK
Skalité,5618305,29,SK
Turzovka,5618345,29,SK
Any Slovakia Station,56F0001,33,SK
Bijelo Polje(Gr),6231302,29,ME
Dimitrovgrad(fr),7200620,29,RS
Doljevac,7211001,29,RS
Grdelica,7211011,29,RS
Vladicin Han,7211016,29,RS
Vranjska Banja,7211020,29,RS
Vranje,7211021,29,RS
Ristovac,7211023,29,RS
Bujanovac,7211024,29,RS
Presevo,7211027,29,RS
Tabanovci(fr),7211028,29,MK
Leskovac,7211050,29,RS
Prokuplje,7211106,29,RS
Kursumlija,7211113,29,RS
Mataruska Banja,7212101,29,RS
Usce,7212106,29,RS
Josanicka Banja,7212107,29,RS
Raska,7212111,29,RS
Krusevac,7212204,29,RS
Pirot,7212420,29,RS
Dimitrovgrad,7212499,29,RS
Djunis,7212504,29,RS
Aleksinac,7212510,29,RS
Nis,7212551,29,RS
Dragacevo,7213009,29,RS
Cacak,7213060,29,RS
Gruza,7213214,29,RS
Kragujevac,7213250,29,RS
Kraljevo,7213251,29,RS
Paracin,7213310,29,RS
Cicevac,7213313,29,RS
Jagodina,7213350,29,RS
Cuprija,7213351,29,RS
Stalac,7213352,29,RS
Velika Plana,7213401,29,RS
Lapovo Varos,7213405,29,RS
Mala Krsna,7213551,29,RS
Smederevo,7213670,29,RS
Palanka,7213706,29,RS
Röszke(Gr),7213864,17,RS
Roeszke(Gr),7213864,17,RS
Svrljig,7214007,29,RS
Knjazevac,7214013,29,RS
Zajecar,7214060,29,RS
Prahovo pristaniste,7214170,29,RS
Bor,7214350,29,RS
Majdanpek,7214401,29,RS
Kucevo,7214515,29,RS
Pozarevac,7214550,29,RS
Kosjeric,7215106,29,RS
Pozega,7215150,29,RS
Uzice,7215153,29,RS
Lazarevac,7215209,29,RS
Valjevo,7215251,29,RS
Lajkovac,7215260,29,RS
Mladenovac,7215460,29,RS
Resnik,7215501,29,RS
Prijepolje,7215712,29,RS
Vrbnica,7215715,29,RS
Zemun,7216002,29,RS
Novi Beograd,7216003,29,RS
Pancevo,7216005,29,RS
Pancevacki most,7216013,29,RS
Beograd,7216050,33,RS
Vukov Spomenik,7216054,29,RS
Rakovica,7216103,29,RS
Batajnica,7216204,29,RS
Sabac,7216350,29,RS
Nova Pazova,7216501,29,RS
Stara Pazova,7216503,29,RS
Golubinci,7216505,29,RS
Sremska Mitrovica,7216509,29,RS
Sid,7216516,29,RS
Sid(Gr),7216517,17,RS
Šid gr.,7216517,17,RS
Ruma,7216550,29,RS
Indjija,7216801,29,RS
Beska,7216802,29,RS
Sremski Karlovci,7216806,29,RS
Novi Sad,7216808,29,RS
Vladimirovac,7221003,29,RS
Alibunar,7221004,29,RS
Vrsac,7221009,29,RS
Vrsac(fr),7221099,17,RS
Vrsac(fr),7221099,17,RS
Titel,7222306,29,RS
Novi Becej,7222506,29,RS
Zrenjanin,7222550,29,RS
Kikinda,7222850,29,RS
Kanjiza,7223105,29,RS
Zmajevo,7223304,29,RS
Vrbas,7223306,29,RS
Zednik,7223407,29,RS
Subotica,7223450,29,RS
Subotica(Gr),7223499,17,RS
Subotica(Gr),7223499,17,RS
Horgos,7223701,29,RS
Hajdukovo,7223703,29,RS
Palic,7223704,29,RS
Senta,7223801,29,RS
Gajdobra,7224001,29,RS
Kula,7224202,29,RS
Bajmok,7224404,29,RS
Odzaci,7225003,29,RS
Karavukovo,7225402,29,RS
Bogojevo,7225470,29,RS
Sonta,7225501,29,RS
Prigrevica,7225502,29,RS
Sombor,7225550,29,RS
Backi Vinogradi,7252062,29,RS
Backa Topola,7299987,29,RS
Bela Palanka,7299988,29,RS
Lapovo,72F0001,33,RS
Any serbian stations,72F0003,33,RS
Subotica javna skladista,72G0001,29,RS
Alingsås,7400119,29,SE
Alvesta,7400144,29,SE
Aneby,7400151,29,SE
Arvidsjaur,7400185,29,SE
Arlanda Norra,7400227,29,SE
Ballingslöv,7400241,29,SE
Bankeryd,7400247,29,SE
Bergåsa,7400281,29,SE
Billeberga,7400288,29,SE
Bjuv,7400306,29,SE
Bjärnum,7400311,29,SE
Gantofta,7400325,29,SE
Björköby,7400332,29,SE
Bodafors,7400383,29,SE
Boden,7400389,29,SE
Borlänge,7400427,29,SE
Borås C,7400431,29,SE
Bredaryd,7400464,29,SE
Bromölla,7400490,29,SE
Bruzaholm,7400504,29,SE
Bräkne-Hoby,7400521,29,SE
Burlöv,7400544,29,SE
Båstad,7400563,29,SE
Diö,7400684,29,SE
Duved,7400712,29,SE
Dösjebro,7400723,29,SE
Ed,7400731,29,SE
Ekenässjön,7400750,29,SE
Eksjö,7400761,29,SE
Emmaboda,7400775,29,SE
Eskilstuna C,7400806,29,SE
Eslöv,7400816,29,SE
Falkenberg,7400839,29,SE
Falköping C,7400843,29,SE
Falun C,7400850,29,SE
Forserum,7400931,29,SE
Forsheda,7400935,29,SE
Gemla,7401063,29,SE
Glumslöv,7401100,29,SE
Gunnesbo,7401241,29,SE
Gällivare,7401283,29,SE
Gärsnäs,7401294,29,SE
Gävle,7401296,29,SE
Göteborg C,7401318,17,SE
Sösdala,7401334,29,SE
Habo,7401351,29,SE
Hallsberg,7401374,29,SE
Halmstad C,7401380,29,SE
Haparanda,7401408,17,SE
Haparanda(Gr),7401409,17,SE
Herrljunga,7401476,29,SE
Hjältevad,7401521,29,SE
Hjärup,7401525,29,SE
Hok,7401530,29,SE
Hovmantorp,7401573,29,SE
Hult,7401589,29,SE
Hultsfred,7401598,29,SE
Huskvarna,7401611,29,SE
Häljarp,7401657,29,SE
Helsingborg C,7401688,29,SE
Hässleholm,7401707,29,SE
Hästveda,7401716,29,SE
Höör,7401761,29,SE
Ingatorp,7401796,29,SE
Jönköping C,7401881,29,SE
Kalmar C,7401919,29,SE
Karlshamn C,7401944,29,SE
Karlskrona,7401948,29,SE
Katrineholm,7401968,29,SE
Kattarp,7401971,29,SE
Killeberg,7401985,29,SE
Klippan,7402034,29,SE
Kristianstad C,7402117,29,SE
Kungsbacka,7402158,29,SE
Kvidinge,7402193,29,SE
Kävlinge,7402256,29,SE
Köpingebro,7402263,29,SE
Laholm,7402288,29,SE
Landskrona,7402300,29,SE
Leksand,7402325,29,SE
Lessebo,7402341,29,SE
Linköping C,7402421,29,SE
Luleå,7402480,29,SE
Lund,7402485,29,SE
Lunnarp,7402494,29,SE
Maria,7402588,29,SE
Malmbäck,7402605,29,SE
Malmö C,7402611,17,SE
Mariannelund,7402643,29,SE
Malmö Syd/Svågertorp,7402686,29,SE
Mjölby,7402693,29,SE
Mora,7402722,29,SE
Motala C,7402751,29,SE
Mullsjo,7402762,29,SE
Marsta,7402808,29,SE
Mölndal,7402820,29,SE
Mörarp,7402826,29,SE
Mörrum,7402832,29,SE
Norrahammar,7402896,29,SE
Norrköping C,7402930,29,SE
Nybro,7402959,29,SE
Nykoping C,7402976,29,SE
Nässjö,7403012,29,SE
Osby,7403074,29,SE
Oxie,7403094,29,SE
Perstorp,7403114,29,SE
Påarp,7403140,29,SE
Ramlösa,7403153,29,SE
Reftele,7403176,29,SE
Ronneby C,7403219,29,SE
Rydaholm,7403252,29,SE
